SPFH_LENGTH_MILES_AMT,SPFH_ADT_AMT,CUS_YEAR,CUS_YEAR_2016,CUS_YEAR_2017,CUS_YEAR_2018,CUS_YEAR_2019,CUS_YEAR_2020,CUS_YEAR_2021,CUS_YEAR_2022,SEVERITY_LEVEL_0,SEVERITY_LEVEL_1,SEVERITY_LEVEL_2,SEVERITY_LEVEL_3,SEVERITY_LEVEL_4,CUS_N_COLL,CUS_LOG_ADT,CUS_LOG_LEN,CUS_N_FSV,predictions
0.049,38588.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.5606966262904,-3.01593498087151,0,0.443464468791934
0.049,38789.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.5658919802615,-3.01593498087151,0,0.420770360510345
0.049,38789.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.5658919802615,-3.01593498087151,0,0.412674092286491
0.034,38241.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.551663517451,-3.38139475436598,0,0.299674233634793
0.034,38241.0,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,10.551663517451,-3.38139475436598,0,0.304249931791124
0.034,38607.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.5611888861618,-3.38139475436598,0,0.290248237209896
0.034,38607.0,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,10.5611888861618,-3.38139475436598,0,0.284663415177512
0.034,38734.0,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,10.5644730462877,-3.38139475436598,0,0.259714522285361
0.016,38001.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.5453677541517,-4.13516655674236,0,0.139916669325772
0.016,38001.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.5453677541517,-4.13516655674236,0,0.142053044008736
0.048,38422.0,2018,0,0,1,0,0,0,0,0,0,0,0,1,1,10.5563854911884,-3.03655426807425,0,0.407305124517053
0.048,38422.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.5563854911884,-3.03655426807425,0,0.399467948122212
0.048,38566.0,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,10.5601263382796,-3.03655426807425,0,0.364665141395241
0.032,62000.0,2016,1,0,0,0,0,0,0,1,0,0,0,2,3,11.0348896640272,-3.44201937618241,0,0.522894962905906
0.032,62000.0,2017,0,1,0,0,0,0,0,4,0,0,0,0,4,11.0348896640272,-3.44201937618241,0,0.530878997731667
0.032,62000.0,2018,0,0,1,0,0,0,0,4,0,0,1,0,5,11.0348896640272,-3.44201937618241,1,0.500444293007814
0.032,62000.0,2019,0,0,0,1,0,0,0,2,0,1,0,1,4,11.0348896640272,-3.44201937618241,1,0.490814975908639
0.032,58000.0,2022,0,0,0,0,0,0,1,3,0,0,0,1,4,10.9681982895286,-3.44201937618241,0,0.408837215470262
