SPFH_LENGTH_MILES_AMT,SPFH_ADT_AMT,CUS_YEAR,CUS_YEAR_2016,CUS_YEAR_2017,CUS_YEAR_2018,CUS_YEAR_2019,CUS_YEAR_2020,CUS_YEAR_2021,CUS_YEAR_2022,SEVERITY_LEVEL_0,SEVERITY_LEVEL_1,SEVERITY_LEVEL_2,SEVERITY_LEVEL_3,SEVERITY_LEVEL_4,CUS_N_COLL,CUS_LOG_ADT,CUS_LOG_LEN,CUS_N_FSV,predictions
0.022,28513,2022,0,0,0,0,0,0,1,1,0,0,0,1,2,10.2581154026072,-3.81671282562382,0,0.246356552235551
0.022,38000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.5453414387085,-3.81671282562382,0,0.432984868242415
0.022,47400,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.7663775076832,-3.81671282562382,0,0.450137257858083
0.026,30008,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.3092192917617,-3.64965874096066,0,0.330835367253499
0.026,38000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.5453414387085,-3.64965874096066,0,0.511709389741036
0.026,47400,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.7663775076832,-3.64965874096066,0,0.531980395650462
0.026,40500,2016,1,0,0,0,0,0,0,2,0,0,0,0,2,10.6090572530946,-3.64965874096066,0,0.507079705118019
0.113,29000,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,10.2750511089686,-2.1803674602698,0,1.29012483563022
0.113,32275,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,10.3820482157148,-2.1803674602698,0,1.56249954118659
0.113,38000,2016,1,0,0,0,0,0,0,2,0,0,0,0,2,10.5453414387085,-2.1803674602698,0,2.05025426033174
0.027,35700,2018,0,0,1,0,0,0,0,1,0,0,0,0,1,10.4829059677677,-3.61191841297781,0,0.495004646041834
0.027,32567,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.3910547847249,-3.61191841297781,0,0.377194366918417
0.027,29000,2022,0,0,0,0,0,0,1,2,0,0,0,0,2,10.2750511089686,-3.61191841297781,0,0.308259916478018
0.027,38000,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,10.5453414387085,-3.61191841297781,0,0.489883761318204
0.026,44500,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.7032444681543,-3.64965874096066,0,0.495429945447683
0.026,29000,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,10.2750511089686,-3.64965874096066,0,0.296842882534388
0.038,44500,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.7032444681543,-3.27016911925575,0,0.72408992026969
0.038,35700,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.4829059677677,-3.27016911925575,0,0.696673205540359
0.038,29000,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,10.2750511089686,-3.27016911925575,0,0.433847289857951
0.038,32704,2019,0,0,0,1,0,0,0,3,0,0,0,0,3,10.3952526735634,-3.27016911925575,0,0.533412786040472
0.034,38000,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.5453414387085,-3.38139475436598,0,0.616890662400701
0.034,32803,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.3982752536043,-3.38139475436598,0,0.478911302694235
0.034,35700,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.4829059677677,-3.38139475436598,0,0.623339183904531
0.084,8433,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.03990785957464,-2.47693848013882,0,0.268934484748099
0.084,8433,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.03990785957464,-2.47693848013882,0,0.246799099877646
0.065,7422,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.91220384162054,-2.7333680090865,0,0.153579353946155
0.065,8458,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.04286801803244,-2.7333680090865,0,0.191634001572912
0.065,8958,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.10030226676725,-2.7333680090865,0,0.196077440293808
0.065,8958,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.10030226676725,-2.7333680090865,0,0.242156049479008
0.141,8977,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.10242102975669,-1.95899538860397,0,0.42638600340542
0.141,8977,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.10242102975669,-1.95899538860397,0,0.52658760734067
0.141,8477,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0451118926084,-1.95899538860397,0,0.41678443905721
0.141,8477,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.0451118926084,-1.95899538860397,0,0.454165790817087
0.104,9022,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.10742131796834,-2.26336437984076,0,0.316330636681831
0.104,9022,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.10742131796834,-2.26336437984076,0,0.390668998908136
0.104,8522,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.05040633405986,-2.26336437984076,0,0.33705618744
0.062,9053,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.11085147347544,-2.78062089393705,0,0.189335066189829
0.062,9053,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.11085147347544,-2.78062089393705,0,0.233829203337593
0.062,8553,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.05403737758078,-2.78062089393705,0,0.185178826821998
0.062,7507,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.923591197573,-2.78062089393705,0,0.148445330104831
0.05,7524,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.92585319042092,-2.99573227355399,0,0.120029516975112
0.053,2350,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,7.7621706071382,-2.93746336543002,0,0.0382328453418212
0.053,2400,2017,0,1,0,0,0,0,0,0,0,0,0,1,1,7.78322401633604,-2.93746336543002,0,0.0344171063857284
0.053,2350,2018,0,0,1,0,0,0,0,1,0,0,0,0,1,7.7621706071382,-2.93746336543002,0,0.0414722290794541
0.053,2547,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,7.84267147497946,-2.93746336543002,0,0.0359634328687841
0.048,2400,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,7.78322401633604,-3.03655426807425,0,0.0311702095568861
0.048,2400,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,7.78322401633604,-3.03655426807425,0,0.0325674484731596
0.048,2593,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,7.86057078553866,-3.03655426807425,0,0.0332589881814728
0.048,2350,2016,1,0,0,0,0,0,0,0,0,0,1,0,1,7.7621706071382,-3.03655426807425,1,0.0346259731397626
0.03,2350,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,7.7621706071382,-3.50655789731998,0,0.0216412332123516
0.03,2635,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,7.87663846097546,-3.50655789731998,0,0.0211807761781431
0.063,2350,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,7.7621706071382,-2.7646205525906,0,0.0454465897459384
0.063,2350,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,7.7621706071382,-2.7646205525906,0,0.04929717796237
0.063,2661,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,7.88645727097769,-2.7646205525906,0,0.0449928126549795
0.116,14058,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.55094690773585,-2.15416508787577,0,0.616692435075721
0.116,12800,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.45720044990771,-2.15416508787577,0,0.51616866209896
0.116,11683,2018,0,0,1,0,0,0,0,1,0,0,0,0,1,9.36589007271715,-2.15416508787577,0,0.588258841491413
0.116,10956,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.30164253038297,-2.15416508787577,0,0.442109972833121
0.116,9686,2016,1,0,0,0,0,0,0,0,0,1,0,0,1,9.17843682296318,-2.15416508787577,1,0.436265088336639
0.007,13508,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.51103738150546,-4.96184512992682,0,0.033152507339162
0.007,14083,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.55272367519805,-4.96184512992682,0,0.037290814735452
0.007,10807,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.28794935130316,-4.96184512992682,0,0.0324292163204457
0.007,10155,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.22572147401448,-4.96184512992682,0,0.0244283718563662
0.027,10153,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.22552450730122,-3.61191841297781,0,0.0942021712961937
0.027,14083,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.55272367519805,-3.61191841297781,0,0.143835999693886
0.027,10805,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.28776426894099,-3.61191841297781,0,0.125057253751899
0.034,10226,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.23268877563994,-3.38139475436598,0,0.147725921695253
0.034,14099,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.55385915186536,-3.38139475436598,0,0.181365031595783
0.034,13979,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.54531148247113,-3.38139475436598,0,0.167545137850011
0.044,13988,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.54595509818327,-3.12356564506388,0,0.216984726036268
0.044,14100,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.55393007636626,-3.12356564506388,0,0.234726957209293
0.044,10215,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.23161250725172,-3.12356564506388,0,0.190935955182017
0.044,9613,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.17087162806582,-3.12356564506388,0,0.144072602902269
0.038,13200,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.48797210857446,-3.27016911925575,0,0.221997604969426
0.038,12400,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.42545175159313,-3.27016911925575,0,0.167193073555334
0.037,15216,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.63010278478517,-3.29683736633791,0,0.215569217225711
0.037,14819,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.60366542019018,-3.29683736633791,0,0.195066204842237
0.037,13206,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.48842655075452,-3.29683736633791,0,0.216269377928927
0.037,12406,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.42593550553306,-3.29683736633791,0,0.162884563333985
0.077,15700,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.6614159913364,-2.56394985712845,0,0.465156878058075
0.077,15700,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.6614159913364,-2.56394985712845,0,0.433985117589286
0.034,13433,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.50546964506301,-3.38139475436598,0,0.202696018728931
0.034,15815,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.66871413573975,-3.38139475436598,0,0.20713402785531
0.042,12636,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.44430516192198,-3.17008566069877,0,0.188874698784272
0.042,15452,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.64549372378617,-3.17008566069877,0,0.232401499509166
0.042,13436,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.50569295073218,-3.17008566069877,0,0.25045396313275
0.042,15825,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.66934624701238,-3.17008566069877,0,0.256058466238509
0.009,12671,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.44707119679891,-4.71053070164592,0,0.0406030937073986
0.009,15208,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.62957688416827,-4.71053070164592,0,0.048892111086682
0.009,15948,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.67708870850125,-4.71053070164592,0,0.0553628981975428
0.009,13471,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.50829450569857,-4.71053070164592,0,0.0538306488746829
0.012,15203,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.62924805578084,-4.42284862919414,0,0.0651646960330588
0.012,13472,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.50836873648211,-4.42284862919414,0,0.0717803689513337
0.012,15950,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.67721410821299,-4.42284862919414,0,0.0738278968632752
0.012,12672,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.44715011405421,-4.42284862919414,0,0.0541424095686275
0.067,13473,2018,0,0,1,0,0,0,0,1,0,0,0,2,3,9.50844296175585,-2.70306265959117,0,0.400808178710158
0.067,15196,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.62878751430752,-2.70306265959117,0,0.363642491199439
0.029,12678,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.44762348684411,-3.54045944899566,0,0.130915953137937
0.029,15156,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.62615177213849,-3.54045944899566,0,0.156918445565853
0.029,15974,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.67871767947733,-3.54045944899566,0,0.178727732230342
0.052,18785,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.84081395800807,-2.95651156040071,0,0.421085712481282
0.052,17800,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.78695373628018,-2.95651156040071,0,0.363148743622694
0.052,18000,2017,0,1,0,0,0,0,0,2,0,0,0,0,2,9.7981270368783,-2.95651156040071,0,0.352078853042464
0.052,18000,2018,0,0,1,0,0,0,0,0,0,0,1,0,1,9.7981270368783,-2.95651156040071,1,0.434818120993982
0.08,20600,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.93304635477767,-2.52572864430826,0,0.616856149835316
0.08,22000,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,9.99879773234045,-2.52572864430826,0,0.682533319555956
0.08,22000,2018,0,0,1,0,0,0,0,1,0,0,0,0,1,9.99879773234045,-2.52572864430826,0,0.842930079328883
0.563,22000,2017,0,1,0,0,0,0,0,4,0,0,1,3,8,9.99879773234045,-0.574475650842447,1,4.80332823637504
0.563,22000,2018,0,0,1,0,0,0,0,6,0,0,0,4,10,9.99879773234045,-0.574475650842447,0,5.93212043327701
0.563,20600,2022,0,0,0,0,0,0,1,3,0,0,2,0,5,9.93304635477767,-0.574475650842447,2,4.34112515446604
0.02,20600,2022,0,0,0,0,0,0,1,0,0,0,1,0,1,9.93304635477767,-3.91202300542815,1,0.154214037458829
0.02,22054,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.0012492703186,-3.91202300542815,0,0.194820755756125
0.02,21800,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.98966524877718,-3.91202300542815,0,0.176419333956105
0.306,17000,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.74096862303835,-1.18417017702976,0,2.20826411952173
0.118,17611,2022,0,0,0,0,0,0,1,0,0,0,0,1,1,9.77627898579509,-2.13707065451647,0,0.759430762967957
0.118,18089,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.80305929770164,-2.13707065451647,0,0.992333763364421
2.331,18032,2018,0,0,1,0,0,0,0,3,0,0,3,1,7,9.79990323627956,0.84629736005362,3,19.5315454233695
2.331,18323,2019,0,0,0,1,0,0,0,2,0,0,2,1,5,9.81591238028017,0.84629736005362,2,16.8319316105804
2.331,17668,2022,0,0,0,0,0,0,1,1,0,0,0,1,2,9.77951037271642,0.84629736005362,0,15.0580307382532
0.004,18795,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.84134615599828,-5.52146091786225,0,0.0277502009955807
0.004,19146,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.8598490955063,-5.52146091786225,0,0.0303847190854198
0.008,18797,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.8414525616166,-4.8283137373023,0,0.0555072119621446
0.008,19148,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.8599535505124,-4.8283137373023,0,0.0607767558575154
0.499,18800,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,9.84161214881804,-0.695149183230618,0,3.46289951571728
0.499,19150,2019,0,0,0,1,0,0,0,0,0,0,0,1,1,9.86005799460879,-0.695149183230618,0,3.79140659385388
0.052,19042,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.85440234484564,-2.95651156040071,0,0.366224199554385
0.052,19327,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.86925836098547,-2.95651156040071,0,0.399308725850151
0.16,19067,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.85571437106444,-1.83258146374831,0,1.12854938343896
0.105,20643,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.93513155787059,-2.25379492882461,0,0.811569781433896
0.105,15643,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.65777881156177,-2.25379492882461,0,0.688295420692237
0.105,15643,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.65777881156177,-2.25379492882461,0,0.604544041029869
0.105,15643,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.65777881156177,-2.25379492882461,0,0.746613156987911
0.103,15409,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.64270703328185,-2.2730262907525,0,0.663521571728035
0.103,15409,2017,0,1,0,0,0,0,0,0,1,0,0,1,2,9.64270703328185,-2.2730262907525,1,0.582784659353874
0.103,15409,2018,0,0,1,0,0,0,0,1,0,0,0,0,1,9.64270703328185,-2.2730262907525,0,0.719740275039485
0.103,21181,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.960859832394,-2.2730262907525,0,0.878941910999082
0.004,15400,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.64212278840172,-5.52146091786225,0,0.0257504264962833
0.004,15400,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.64212278840172,-5.52146091786225,0,0.0226171298316199
0.004,15400,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.64212278840172,-5.52146091786225,0,0.0279322027173151
0.004,21199,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.96170928973625,-5.52146091786225,0,0.0341670508169414
0.004,20400,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.92329017983231,-5.52146091786225,0,0.0304982605544839
0.092,16800,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.72913416539135,-2.3859667019331,0,0.654910309053716
0.092,16800,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.72913416539135,-2.3859667019331,0,0.575221210028195
0.092,16800,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.72913416539135,-2.3859667019331,0,0.710399399279394
0.092,22700,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0301202034695,-2.3859667019331,0,0.850169688223538
0.215,14102,2016,1,0,0,0,0,0,0,5,0,0,0,0,5,9.55407191027898,-1.53711725085447,0,1.25003730786852
0.215,14102,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,9.55407191027898,-1.53711725085447,0,1.09793350764546
0.215,14102,2018,0,0,1,0,0,0,0,1,0,0,1,0,2,9.55407191027898,-1.53711725085447,1,1.35595018174281
0.215,14102,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.55407191027898,-1.53711725085447,0,1.14714958434726
0.215,12874,2022,0,0,0,0,0,0,1,1,0,0,1,0,2,9.46296505261256,-1.53711725085447,1,0.963103467204172
0.138,13157,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.48470921536584,-1.98050159382493,0,0.63394853525182
0.013,14400,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.57498348556409,-4.3428059215206,0,0.0774352669840516
0.013,14400,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.57498348556409,-4.3428059215206,0,0.0680129895004739
0.013,14400,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.57498348556409,-4.3428059215206,0,0.0839961844973765
0.013,14400,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.57498348556409,-4.3428059215206,0,0.0710617465378219
0.197,15718,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.66256183142612,-1.62455155024415,0,1.11179724785507
2e-05,5750,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.6569551337914,-10.8197782844103,0,4.09990902584509e-05
2e-05,5750,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.6569551337914,-10.8197782844103,0,3.60103452068075e-05
2e-05,5750,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.6569551337914,-10.8197782844103,0,4.44728517599443e-05
2e-05,5750,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.6569551337914,-10.8197782844103,0,3.76245485255106e-05
0.079,10400,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.24956108512946,-2.53830742651512,0,0.276289551820822
0.092,8817,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.08443695508703,-2.3859667019331,0,0.26559025951042
0.207,11001,2022,0,0,0,0,0,0,1,0,0,0,1,0,1,9.30574145673944,-1.57503648571677,1,0.772730114760818
0.099,11203,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,9.32393687855872,-2.31263542884755,0,0.377452109011706
0.016,11200,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.32366905728318,-4.13516655674236,0,0.0609834082885024
0.217,11202,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.32384761276978,-1.52785792544168,0,0.827258838330338
0.08,11228,2022,0,0,0,0,0,0,1,0,0,0,0,1,1,9.32616593748177,-2.52572864430826,0,0.305801652808849
0.181,11237,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,9.3269671839079,-1.70925824771631,0,0.692519717565227
0.121,11259,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.32892308780313,-2.1119647333854,0,0.464006917079708
0.015,11274,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.33025446864152,-4.19970507787993,0,0.0576104374181806
0.042,11275,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.33034316437088,-3.17008566069877,0,0.161325824721102
0.09,8912,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.09515396216707,-2.40794560865187,0,0.26307358436799
0.09,7412,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.91085558740525,-2.40794560865187,0,0.217801631743172
0.09,7412,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.91085558740525,-2.40794560865187,0,0.268985471423832
0.09,9212,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.12826226094058,-2.40794560865187,0,0.293031095744625
0.067,8976,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.10230962776248,-2.70306265959117,0,0.230647807185458
0.067,8937,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.09795524138139,-2.70306265959117,0,0.196482409525015
0.059,7455,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.91664022719884,-2.83021783507642,0,0.143745535027421
0.059,7455,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.91664022719884,-2.83021783507642,0,0.177526036857316
0.059,9255,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.1329192250076,-2.83021783507642,0,0.193140587170574
0.117,9215,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,9.12858787010392,-2.14558134418438,0,0.38108459804381
0.117,8804,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.08296144264635,-2.14558134418438,0,0.427182578990546
0.117,8251,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.01808968410434,-2.14558134418438,0,0.365202398913403
0.117,9769,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.18696938565294,-2.14558134418438,0,0.38050064348565
0.085,8266,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.01990599507168,-2.46510402249182,0,0.265879032787768
0.085,8825,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0853438818015,-2.46510402249182,0,0.31120703518746
0.085,9237,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.13097243659261,-2.46510402249182,0,0.277624597163411
0.143,9817,2022,0,0,0,0,0,0,1,0,0,0,0,1,1,9.19187085569252,-1.94491064872223,0,0.46771164616461
0.143,9253,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.13270310224903,-1.94491064872223,0,0.468002851741554
0.075,9873,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.19755903761145,-2.59026716544583,0,0.246929381794909
0.075,9298,2019,0,0,0,1,0,0,0,0,1,0,0,0,1,9.13755460225053,-2.59026716544583,1,0.246843763267289
0.075,8883,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0918946167697,-2.59026716544583,0,0.276693445303126
0.104,8319,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.02629733428389,-2.26336437984076,0,0.327737873036864
0.104,9312,2019,0,0,0,1,0,0,0,2,0,0,0,0,2,9.13905916997122,-2.26336437984076,0,0.34288898586937
0.104,9890,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.19927942461676,-2.26336437984076,0,0.343093630198513
0.01,8332,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.02785880238086,-4.60517018598809,0,0.0315705344621422
0.01,8915,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.09549053029724,-4.60517018598809,0,0.0370469903413155
0.01,9332,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.14120463314132,-4.60517018598809,0,0.0330523937455594
0.022,8917,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.09571484613488,-3.81671282562382,0,0.0815246330542144
0.022,9334,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,9.14141892650976,-3.81671282562382,0,0.0727333753076924
0.054,9923,2022,0,0,0,0,0,0,1,0,0,0,1,0,1,9.20261057391424,-2.91877123241786,1,0.178835347939884
0.054,9338,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.14184737553088,-2.91877123241786,0,0.178616279225786
0.054,8337,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.02845871841061,-2.91877123241786,0,0.170599867009663
0.065,11914,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.38546945818863,-2.7333680090865,0,0.266156169796992
0.065,10931,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.29935806829384,-2.7333680090865,0,0.258153692159215
0.122,10943,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.30045526141844,-2.10373423424888,0,0.485151964626538
0.122,9460,2016,1,0,0,0,0,0,0,2,0,0,0,0,2,9.15482766204592,-2.10373423424888,0,0.446416470109956
0.177,9476,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.15651756527868,-1.73160554640831,0,0.648942719374304
0.177,10966,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,9.30255485596399,-1.73160554640831,0,0.705585097649941
0.135,5200,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.55641390456952,-2.00248050054371,0,0.266993871736029
0.135,5400,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.59415423255237,-2.00248050054371,0,0.236040061850133
0.135,5800,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,8.66561319653451,-2.00248050054371,0,0.239349426439107
0.04,6035,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.70533113353163,-3.2188758248682,0,0.0742776145738213
0.04,5620,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.63408694288774,-3.2188758248682,0,0.0732700739635627
