SPFH_LENGTH_MILES_AMT,SPFH_ADT_AMT,CUS_YEAR,CUS_YEAR_2016,CUS_YEAR_2017,CUS_YEAR_2018,CUS_YEAR_2019,CUS_YEAR_2020,CUS_YEAR_2021,CUS_YEAR_2022,SEVERITY_LEVEL_0,SEVERITY_LEVEL_1,SEVERITY_LEVEL_2,SEVERITY_LEVEL_3,SEVERITY_LEVEL_4,CUS_N_COLL,CUS_LOG_ADT,CUS_LOG_LEN,CUS_N_FSV,predictions
0.93,9600,2019,0,0,0,1,0,0,0,2,0,0,1,0,3,9.16951837745593,-0.0725706928348354,1,5.55033732447976
0.93,8500,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.04782144247841,-0.0725706928348354,0,3.77680930528124
0.51,8167,2016,1,0,0,0,0,0,0,2,0,0,0,0,2,9.00785692335828,-0.673344553263766,0,2.57025223714596
0.51,8602,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.05975001334368,-0.673344553263766,0,2.55747113945651
0.51,8602,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.05975001334368,-0.673344553263766,0,2.71898067118932
0.51,7531,2022,0,0,0,0,0,0,1,0,0,1,0,0,1,8.92678311410135,-0.673344553263766,1,1.90641473335091
0.51,8502,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,9.04805670891874,-0.673344553263766,0,2.81007030099279
0.04,3600,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.1886891244442,-3.2188758248682,0,0.0856386790521564
0.04,3950,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.28147085789517,-3.2188758248682,0,0.117553946708582
0.04,4200,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.34283980427146,-3.2188758248682,0,0.118539412764714
0.04,4200,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.34283980427146,-3.2188758248682,0,0.126025419059034
0.04,4100,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.3187422526924,-3.2188758248682,0,0.1288097614979
0.01,4509,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.41383067842108,-4.60517018598809,0,0.0255708017287451
0.01,5652,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.63976474380442,-4.60517018598809,0,0.0387275227657001
0.01,5652,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,8.63976474380442,-4.60517018598809,0,0.0372087767206777
0.01,5652,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.63976474380442,-4.60517018598809,0,0.039558587051591
0.01,5652,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.63976474380442,-4.60517018598809,0,0.0412056210428901
0.02,5570,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.62515033292133,-3.91202300542815,0,0.0766134100318926
0.02,5570,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.62515033292133,-3.91202300542815,0,0.0736089236828542
0.02,5570,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.62515033292133,-3.91202300542815,0,0.0782574777220214
0.02,5570,2019,0,0,0,1,0,0,0,0,0,0,1,0,1,8.62515033292133,-3.91202300542815,1,0.0815157519802351
0.273,4410,2022,0,0,0,0,0,0,1,2,0,0,0,0,2,8.39162996844089,-1.29828348379718,0,0.686131984558868
0.273,5528,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.61758136544751,-1.29828348379718,0,1.03985948029558
0.273,5528,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.61758136544751,-1.29828348379718,0,0.999080149207649
0.273,5528,2018,0,0,1,0,0,0,0,0,0,0,0,1,1,8.61758136544751,-1.29828348379718,0,1.06217410345511
0.273,5528,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,8.61758136544751,-1.29828348379718,0,1.10639805035156
0.45,3556,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,8.1763915966338,-0.798507696217772,0,0.953992386848503
0.502,3500,2016,1,0,0,0,0,0,0,3,1,2,5,1,12,8.1605182474775,-0.689155159290408,8,1.33969270521206
0.502,3500,2017,0,1,0,0,0,0,0,1,0,1,2,3,7,8.1605182474775,-0.689155159290408,3,1.2871550562151
0.502,3500,2018,0,0,1,0,0,0,0,2,0,0,1,0,3,8.1605182474775,-0.689155159290408,1,1.36844152986852
0.502,3500,2019,0,0,0,1,0,0,0,3,0,1,0,0,4,8.1605182474775,-0.689155159290408,1,1.42541701566783
0.502,2800,2022,0,0,0,0,0,0,1,1,0,1,2,1,5,7.9373746961633,-0.689155159290408,3,0.876528677952428
0.263,3122,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,8.04622910107538,-1.33560124680437,0,0.501939067535524
0.283,3309,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.10440130792161,-1.2623083813389,0,0.566183464514031
0.283,4154,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,8.33182700443606,-1.2623083813389,0,0.865382321806449
0.283,4154,2017,0,1,0,0,0,0,0,3,0,1,0,1,5,8.33182700443606,-1.2623083813389,1,0.831445320810353
0.283,4154,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.33182700443606,-1.2623083813389,0,0.883952792880618
0.283,4154,2019,0,0,0,1,0,0,0,2,0,0,0,0,2,8.33182700443606,-1.2623083813389,0,0.920756440459825
0.015,4315,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.36985260351753,-4.19970507787993,0,0.0472558307634916
0.015,4315,2017,0,1,0,0,0,0,0,0,0,0,0,1,1,8.36985260351753,-4.19970507787993,0,0.0454026369377334
0.015,4315,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.36985260351753,-4.19970507787993,0,0.0482699062953875
0.015,4315,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,8.36985260351753,-4.19970507787993,0,0.0502796387542755
0.015,3434,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.14148104145742,-4.19970507787993,0,0.0309205507615585
