SPFH_LENGTH_MILES_AMT,SPFH_ADT_AMT,CUS_YEAR,CUS_YEAR_2016,CUS_YEAR_2017,CUS_YEAR_2018,CUS_YEAR_2019,CUS_YEAR_2020,CUS_YEAR_2021,CUS_YEAR_2022,SEVERITY_LEVEL_0,SEVERITY_LEVEL_1,SEVERITY_LEVEL_2,SEVERITY_LEVEL_3,SEVERITY_LEVEL_4,CUS_N_COLL,CUS_LOG_ADT,CUS_LOG_LEN,CUS_N_FSV,predictions
0.05,5175,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.55159461813357,-2.99573227355399,0,0.0665893429383463
0.05,3995,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.29279885820037,-2.99573227355399,0,0.0468491251791228
0.05,5275,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.57073395834427,-2.99573227355399,0,0.0689334248257345
0.05,4480,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.40737832540903,-2.99573227355399,0,0.0601172016305292
4.639,2800,2016,1,0,0,0,0,0,0,6,0,1,0,1,8,7.9373746961633,1.53449882576961,1,3.67211302883647
4.639,3500,2019,0,0,0,1,0,0,0,2,1,0,1,0,4,8.1605182474775,1.53449882576961,2,4.32742836310727
4.639,3550,2018,0,0,1,0,0,0,0,3,0,0,1,0,4,8.17470288246946,1.53449882576961,1,4.45521137249188
0.026,3763,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.23297179059344,-3.64965874096066,0,0.0230892487914949
0.026,3205,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.07246736935477,-3.64965874096066,0,0.0228230744739182
0.026,2774,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,7.92804560087478,-3.64965874096066,0,0.020447171353846
0.026,2674,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,7.89133075766189,-3.64965874096066,0,0.0197841616824115
0.555,3563,2019,0,0,0,1,0,0,0,1,0,0,1,0,2,8.17835816560584,-0.588787165235702,1,0.525960387122912
0.555,3203,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.07184314960916,-0.588787165235702,0,0.486919288533439
0.555,2674,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,7.89133075766189,-0.588787165235702,0,0.422315758989938
0.231,3771,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.23509549725836,-1.46533756846034,0,0.205528404420661
0.231,2759,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,7.92262357421729,-1.46533756846034,0,0.180821563369544
0.231,2659,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,7.88570539124302,-1.46533756846034,0,0.174931160773194
0.5,2652,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,7.88306935130575,-0.693147180559945,0,0.377786713707313
0.5,3774,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.2358907259285,-0.693147180559945,0,0.445182691313356
0.5,3574,2019,0,0,0,1,0,0,0,1,0,0,0,1,2,8.18144069571937,-0.693147180559945,0,0.475134034845642
0.5,3144,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0532511535491,-0.693147180559945,0,0.431607912931673
0.5,2752,2017,0,1,0,0,0,0,0,0,0,0,1,0,1,7.92008319905323,-0.693147180559945,1,0.390536346285772
