SPFH_LENGTH_MILES_AMT,SPFH_ADT_AMT,CUS_YEAR,CUS_YEAR_2016,CUS_YEAR_2017,CUS_YEAR_2018,CUS_YEAR_2019,CUS_YEAR_2020,CUS_YEAR_2021,CUS_YEAR_2022,SEVERITY_LEVEL_0,SEVERITY_LEVEL_1,SEVERITY_LEVEL_2,SEVERITY_LEVEL_3,SEVERITY_LEVEL_4,CUS_N_COLL,CUS_LOG_ADT,CUS_LOG_LEN,CUS_N_FSV,predictions
0.004,12963,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.46985442460004,-5.52146091786225,0,0.0165502373231435
0.004,12963,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.46985442460004,-5.52146091786225,0,0.0192016292796125
0.004,12963,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.46985442460004,-5.52146091786225,0,0.0192589230933356
0.004,12963,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.46985442460004,-5.52146091786225,0,0.0190439097524733
0.122,12962,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.46977727898766,-2.10373423424888,0,0.50475497694081
0.122,12962,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,9.46977727898766,-2.10373423424888,0,0.585618064262047
0.122,12962,2018,0,0,1,0,0,0,0,1,0,0,0,0,1,9.46977727898766,-2.10373423424888,0,0.5873654312067
0.122,12962,2019,0,0,0,1,0,0,0,1,0,0,0,1,2,9.46977727898766,-2.10373423424888,0,0.58080787847861
0.068,11473,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.34775172779914,-2.68824757380603,0,0.233174906238101
0.47,12825,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.45915167003897,-0.755022584278033,0,1.93013656743622
0.47,12825,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.45915167003897,-0.755022584278033,0,2.23934956963472
0.47,12825,2018,0,0,1,0,0,0,0,0,0,0,1,0,1,9.45915167003897,-0.755022584278033,1,2.2460313399801
0.47,12825,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.45915167003897,-0.755022584278033,0,2.22095586199257
0.814,11116,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.3161407908624,-0.205794912979597,0,2.73014899474543
0.438,10833,2022,0,0,0,0,0,0,1,0,0,1,0,0,1,9.29035230994557,-0.825536368605691,1,1.4427641863558
0.104,11715,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,9.3686253509419,-2.26336437984076,0,0.400866716281974
0.104,11715,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.3686253509419,-2.26336437984076,0,0.465086628444797
0.104,11715,2018,0,0,1,0,0,0,0,0,0,1,0,0,1,9.3686253509419,-2.26336437984076,1,0.466474353739728
0.104,11715,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.3686253509419,-2.26336437984076,0,0.461266471204548
0.104,10407,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,9.25023393563786,-2.26336437984076,0,0.333086503862047
0.335,10375,2022,0,0,0,0,0,0,1,2,0,0,1,0,3,9.2471543450989,-1.09362474715707,1,1.07061220137816
0.335,11678,2016,1,0,0,0,0,0,0,0,0,0,1,0,1,9.36546200884348,-1.09362474715707,1,1.28839694765544
0.335,11678,2017,0,1,0,0,0,0,0,0,0,1,1,0,2,9.36546200884348,-1.09362474715707,2,1.49480155908515
0.335,11678,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.36546200884348,-1.09362474715707,0,1.49926174737605
0.335,11678,2019,0,0,0,1,0,0,0,1,0,0,0,1,2,9.36546200884348,-1.09362474715707,0,1.48252346582375
0.205,10269,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.2368849271983,-1.58474529984373,0,0.65045752179715
0.205,11559,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.35521963329427,-1.58474529984373,0,0.782788903755891
0.205,11559,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.35521963329427,-1.58474529984373,0,0.908193764272859
0.205,11559,2018,0,0,1,0,0,0,0,1,0,0,1,0,2,9.35521963329427,-1.58474529984373,1,0.910903632461489
0.205,11559,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.35521963329427,-1.58474529984373,0,0.900733986304746
0.112,10205,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.23063307524394,-2.18925640768704,0,0.353819932785583
0.082,11446,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.34539560296905,-2.50103603171788,0,0.310969478150037
0.082,11446,2017,0,1,0,0,0,0,0,0,0,0,1,1,2,9.34539560296905,-2.50103603171788,1,0.360787614106395
0.082,11446,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.34539560296905,-2.50103603171788,0,0.361864132044285
0.082,11446,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,9.34539560296905,-2.50103603171788,0,0.3578241545444
0.082,10170,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.22719748904261,-2.50103603171788,0,0.258424433881859
0.02,10122,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.22246655177402,-3.91202300542815,0,0.0628219377196741
0.02,11392,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.34066663365176,-3.91202300542815,0,0.0755955302300534
0.02,11392,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.34066663365176,-3.91202300542815,0,0.0877061348626944
0.02,11392,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.34066663365176,-3.91202300542815,0,0.0879678323926289
0.02,11392,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.34066663365176,-3.91202300542815,0,0.0869857288015045
0.033,11385,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.34005197849784,-3.41124771751566,0,0.124678963358384
0.033,11385,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.34005197849784,-3.41124771751566,0,0.144652864284085
0.033,11385,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.34005197849784,-3.41124771751566,0,0.145084479442367
0.033,11385,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.34005197849784,-3.41124771751566,0,0.143464705663688
0.033,10115,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.22177474960184,-3.41124771751566,0,0.103606007276586
0.384,11251,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,9.32821229257107,-0.95711272639441,0,1.43883416716053
0.384,11251,2017,0,1,0,0,0,0,0,0,0,0,1,1,2,9.32821229257107,-0.95711272639441,1,1.66933922053324
0.384,11251,2018,0,0,1,0,0,0,0,1,0,0,0,1,2,9.32821229257107,-0.95711272639441,0,1.67432019422818
0.384,11251,2019,0,0,0,1,0,0,0,3,0,1,0,2,6,9.32821229257107,-0.95711272639441,1,1.65562749906088
0.384,9996,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.20994029195484,-0.95711272639441,0,1.19565005041383
0.173,9876,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.19786285046507,-1.75446368448436,0,0.534129977952411
0.173,11114,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.31596085383987,-1.75446368448436,0,0.642688763771646
0.173,11114,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.31596085383987,-1.75446368448436,0,0.74564920992756
0.173,11114,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.31596085383987,-1.75446368448436,0,0.747874077740298
0.173,11114,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.31596085383987,-1.75446368448436,0,0.73952455044742
0.581,11053,2016,1,0,0,0,0,0,0,1,0,0,0,1,2,9.31045716331096,-0.543004522130226,0,2.15009376821458
0.581,11053,2017,0,1,0,0,0,0,0,0,2,1,0,0,3,9.31045716331096,-0.543004522130226,3,2.49454449791659
0.581,11053,2018,0,0,1,0,0,0,0,2,0,1,0,1,4,9.31045716331096,-0.543004522130226,1,2.50198771878635
0.581,11053,2019,0,0,0,1,0,0,0,2,0,1,0,0,3,9.31045716331096,-0.543004522130226,1,2.47405465442935
0.573,9639,2022,0,0,0,0,0,0,1,2,0,0,2,0,4,9.17357264778397,-0.556869562267398,2,1.73928321551573
0.37,10644,2016,1,0,0,0,0,0,0,4,0,0,0,1,5,9.27275163209758,-0.994252273343867,0,1.33357990975126
0.37,10644,2017,0,1,0,0,0,0,0,2,0,0,2,1,5,9.27275163209758,-0.994252273343867,2,1.5472229516597
0.37,10644,2018,0,0,1,0,0,0,0,1,0,0,2,1,4,9.27275163209758,-0.994252273343867,2,1.55183955488069
0.37,10644,2019,0,0,0,1,0,0,0,3,0,0,0,0,3,9.27275163209758,-0.994252273343867,0,1.53451427633006
1.579,10512,2016,1,0,0,0,0,0,0,3,0,1,2,2,8,9.26027274072439,0.456791735273505,3,5.64164015705355
1.579,10512,2017,0,1,0,0,0,0,0,3,0,0,2,0,5,9.26027274072439,0.456791735273505,2,6.54544588754823
1.579,10512,2018,0,0,1,0,0,0,0,2,0,0,1,3,6,9.26027274072439,0.456791735273505,1,6.56497618635541
1.579,10512,2019,0,0,0,1,0,0,0,5,0,1,1,1,8,9.26027274072439,0.456791735273505,2,6.49168250032381
1.579,9342,2022,0,0,0,0,0,0,1,3,2,1,2,1,9,9.14227564106205,0.456791735273505,5,4.68902239329548
0.484,4700,2017,0,1,0,0,0,0,0,3,0,0,0,1,4,8.45531778769815,-0.725670372265505,0,1.14199672419453
0.484,6600,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,8.79482492801452,-0.725670372265505,0,1.12695612776637
0.009,4883,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.49351506406166,-4.71053070164592,0,0.018799296975412
0.009,4999,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.51699317141357,-4.71053070164592,0,0.0221724518848872
0.009,6843,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,8.8309815109525,-4.71053070164592,0,0.0273965843858347
0.009,7128,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.87178596915065,-4.71053070164592,0,0.0285087678671629
0.012,8400,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.0359869848314,-4.42284862919414,0,0.0425154480854523
0.012,8350,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.0300168178449,-4.42284862919414,0,0.0364920064362136
0.012,7126,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.87150534616578,-4.42284862919414,0,0.0294819851408026
