SPFH_LENGTH_MILES_AMT,SPFH_ADT_AMT,CUS_YEAR,CUS_YEAR_2016,CUS_YEAR_2017,CUS_YEAR_2018,CUS_YEAR_2019,CUS_YEAR_2020,CUS_YEAR_2021,CUS_YEAR_2022,SEVERITY_LEVEL_0,SEVERITY_LEVEL_1,SEVERITY_LEVEL_2,SEVERITY_LEVEL_3,SEVERITY_LEVEL_4,CUS_N_COLL,CUS_LOG_ADT,CUS_LOG_LEN,CUS_N_FSV,predictions
0.039,58000.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.9681982895286,-3.24419363285249,0,0.689550485983374
0.039,58000.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.9681982895286,-3.24419363285249,0,0.704717383871845
0.039,58000.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.9681982895286,-3.24419363285249,0,0.687981059935779
0.039,58000.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.9681982895286,-3.24419363285249,0,0.66843393330691
0.039,46000.0,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,10.7363966754712,-3.24419363285249,0,0.46746269685791
0.101,46000.0,2022,0,0,0,0,0,0,1,2,0,0,0,0,2,10.7363966754712,-2.29263476214088,0,1.21060852263202
0.108,46000.0,2022,0,0,0,0,0,0,1,0,0,0,1,1,2,10.7363966754712,-2.22562405185792,1,1.29451208360652
0.108,58000.0,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,10.9681982895286,-2.22562405185792,0,1.90952442272319
0.108,58000.0,2017,0,1,0,0,0,0,0,2,0,0,0,0,2,10.9681982895286,-2.22562405185792,0,1.95152506302972
0.108,58000.0,2018,0,0,1,0,0,0,0,4,0,0,0,0,4,10.9681982895286,-2.22562405185792,0,1.90517831982216
0.108,58000.0,2019,0,0,0,1,0,0,0,0,0,1,0,1,2,10.9681982895286,-2.22562405185792,1,1.85104781531144
0.109,46000.0,2022,0,0,0,0,0,0,1,2,0,0,0,2,4,10.7363966754712,-2.21640739675299,0,1.30649830660288
0.09,58000.0,2016,1,0,0,0,0,0,0,0,0,0,1,1,2,10.9681982895286,-2.40794560865187,1,1.59127035226933
0.09,58000.0,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,10.9681982895286,-2.40794560865187,0,1.6262708858581
0.09,58000.0,2018,0,0,1,0,0,0,0,2,0,0,0,0,2,10.9681982895286,-2.40794560865187,0,1.5876485998518
0.09,58000.0,2019,0,0,0,1,0,0,0,3,0,0,0,1,4,10.9681982895286,-2.40794560865187,0,1.54253984609287
0.058,161000.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,11.9891596439666,-2.84731226843572,0,3.14609269108269
0.058,161000.0,2017,0,1,0,0,0,0,0,2,0,0,0,0,2,11.9891596439666,-2.84731226843572,0,3.21529207178542
0.058,161000.0,2018,0,0,1,0,0,0,0,0,0,0,0,1,1,11.9891596439666,-2.84731226843572,0,3.13893214240945
0.058,161000.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,11.9891596439666,-2.84731226843572,0,3.04974784993368
0.058,128000.0,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,11.7597855429018,-2.84731226843572,0,2.02635960086125
0.067,128000.0,2022,0,0,0,0,0,0,1,3,0,0,0,0,3,11.7597855429018,-2.70306265959117,0,2.34079471133972
0.019,161000.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,11.9891596439666,-3.9633162998157,0,1.03061657121674
0.019,161000.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,11.9891596439666,-3.9633162998157,0,1.05328533386074
0.019,161000.0,2018,0,0,1,0,0,0,0,1,0,0,0,0,1,11.9891596439666,-3.9633162998157,0,1.02827087423758
0.019,161000.0,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,11.9891596439666,-3.9633162998157,0,0.999055330150688
