SPFH_LENGTH_MILES_AMT,SPFH_ADT_AMT,CUS_YEAR,CUS_YEAR_2016,CUS_YEAR_2017,CUS_YEAR_2018,CUS_YEAR_2019,CUS_YEAR_2020,CUS_YEAR_2021,CUS_YEAR_2022,SEVERITY_LEVEL_0,SEVERITY_LEVEL_1,SEVERITY_LEVEL_2,SEVERITY_LEVEL_3,SEVERITY_LEVEL_4,CUS_N_COLL,CUS_LOG_ADT,CUS_LOG_LEN,CUS_N_FSV,predictions
0.022,28513,2022,0,0,0,0,0,0,1,1,0,0,0,1,2,10.2581154026072,-3.81671282562382,0,0.246587939041654
0.022,38000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.5453414387085,-3.81671282562382,0,0.435342949268723
0.022,47400,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.7663775076832,-3.81671282562382,0,0.455011760140238
0.026,30008,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.3092192917617,-3.64965874096066,0,0.331384038618805
0.026,38000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.5453414387085,-3.64965874096066,0,0.514496212772127
0.026,47400,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.7663775076832,-3.64965874096066,0,0.537741171074826
0.026,40500,2016,1,0,0,0,0,0,0,2,0,0,0,0,2,10.6090572530946,-3.64965874096066,0,0.510315552463184
0.113,29000,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,10.2750511089686,-2.1803674602698,0,1.29160651402618
0.113,32275,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,10.3820482157148,-2.1803674602698,0,1.56675362747221
0.113,38000,2016,1,0,0,0,0,0,0,2,0,0,0,0,2,10.5453414387085,-2.1803674602698,0,2.06041708617946
0.027,35700,2018,0,0,1,0,0,0,0,1,0,0,0,0,1,10.4829059677677,-3.61191841297781,0,0.497080403849365
0.027,32567,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.3910547847249,-3.61191841297781,0,0.378275148459023
0.027,29000,2022,0,0,0,0,0,0,1,2,0,0,0,0,2,10.2750511089686,-3.61191841297781,0,0.308613945829264
0.027,38000,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,10.5453414387085,-3.61191841297781,0,0.492312047140225
0.026,44500,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.7032444681543,-3.64965874096066,0,0.499893069610902
0.026,29000,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,10.2750511089686,-3.64965874096066,0,0.29718379968744
0.038,44500,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.7032444681543,-3.27016911925575,0,0.730612947892857
0.038,35700,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.4829059677677,-3.27016911925575,0,0.699594642454661
0.038,29000,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,10.2750511089686,-3.27016911925575,0,0.434345553389335
0.038,32704,2019,0,0,0,1,0,0,0,3,0,0,0,0,3,10.3952526735634,-3.27016911925575,0,0.534977119774633
0.034,38000,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.5453414387085,-3.38139475436598,0,0.619948503806209
0.034,32803,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.3982752536043,-3.38139475436598,0,0.480339195119887
0.034,35700,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.4829059677677,-3.38139475436598,0,0.625953101143644
0.084,8433,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.03990785957464,-2.47693848013882,0,0.268749438387112
0.084,8433,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.03990785957464,-2.47693848013882,0,0.246817011706364
0.065,7422,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.91220384162054,-2.7333680090865,0,0.153724361515276
0.065,8458,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.04286801803244,-2.7333680090865,0,0.191644040556914
0.065,8958,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.10030226676725,-2.7333680090865,0,0.195908890547003
0.065,8958,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.10030226676725,-2.7333680090865,0,0.2420109427762
0.141,8977,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.10242102975669,-1.95899538860397,0,0.426013766945606
0.141,8977,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.10242102975669,-1.95899538860397,0,0.526265005565995
0.141,8477,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0451118926084,-1.95899538860397,0,0.41679991356293
0.141,8477,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.0451118926084,-1.95899538860397,0,0.453837204799712
0.104,9022,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.10742131796834,-2.26336437984076,0,0.316044526621002
0.104,9022,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.10742131796834,-2.26336437984076,0,0.390417370203297
0.104,8522,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.05040633405986,-2.26336437984076,0,0.336800258391155
0.062,9053,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.11085147347544,-2.78062089393705,0,0.189159756259465
0.062,9053,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.11085147347544,-2.78062089393705,0,0.233673575608791
