SPFH_LENGTH_MILES_AMT,SPFH_ADT_AMT,CUS_YEAR,CUS_YEAR_2016,CUS_YEAR_2017,CUS_YEAR_2018,CUS_YEAR_2019,CUS_YEAR_2020,CUS_YEAR_2021,CUS_YEAR_2022,SEVERITY_LEVEL_0,SEVERITY_LEVEL_1,SEVERITY_LEVEL_2,SEVERITY_LEVEL_3,SEVERITY_LEVEL_4,CUS_N_COLL,CUS_LOG_ADT,CUS_LOG_LEN,CUS_N_FSV,predictions
0.033,45500,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.725467604939,-3.41124771751566,0,0.404454110691712
0.033,48500,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,10.7893190769256,-3.41124771751566,0,0.375092297223866
0.033,55000,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.9150884642146,-3.41124771751566,0,0.410444391555758
0.033,47800,2017,0,1,0,0,0,0,0,1,0,0,0,1,2,10.7747809184795,-3.41124771751566,0,0.37377060419494
0.033,47800,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.7747809184795,-3.41124771751566,0,0.445176300198795
0.002,45500,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.725467604939,-6.21460809842219,0,0.0245123703449522
0.002,47800,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.7747809184795,-6.21460809842219,0,0.0226527638906024
0.002,47800,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.7747809184795,-6.21460809842219,0,0.02698038183023
0.059,47800,2017,0,1,0,0,0,0,0,3,0,0,0,0,3,10.7747809184795,-2.83021783507642,0,0.668256534772771
0.059,47800,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.7747809184795,-2.83021783507642,0,0.795921263991785
0.059,55000,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.9150884642146,-2.83021783507642,0,0.733824821266355
0.059,45500,2016,1,0,0,0,0,0,0,1,0,0,1,2,4,10.725467604939,-2.83021783507642,1,0.723114925176091
0.057,55000,2019,0,0,0,1,0,0,0,0,0,0,1,0,1,10.9150884642146,-2.86470401114759,1,0.708949403596309
0.057,45500,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.725467604939,-2.86470401114759,0,0.698602554831139
0.057,48500,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,10.7893190769256,-2.86470401114759,0,0.64788669520486
0.31,55000,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.9150884642146,-1.17118298150295,0,3.85568973885712
0.512,48500,2022,0,0,0,0,0,0,1,2,0,0,4,1,7,10.7893190769256,-0.669430653942629,4,5.81961382359453
0.125,48500,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,10.7893190769256,-2.07944154167984,0,1.42080415615101
0.047,45500,2016,1,0,0,0,0,0,0,2,0,0,0,1,3,10.725467604939,-3.05760767727208,0,0.576040703106378
0.047,47800,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.7747809184795,-3.05760767727208,0,0.532339951429157
0.047,47800,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.7747809184795,-3.05760767727208,0,0.634038973010405
0.047,55000,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.9150884642146,-3.05760767727208,0,0.584572315246079
0.036,45500,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.725467604939,-3.32423634052603,0,0.44122266620914
0.036,47800,2017,0,1,0,0,0,0,0,0,0,0,1,0,1,10.7747809184795,-3.32423634052603,1,0.407749750030843
0.036,47800,2018,0,0,1,0,0,0,0,1,0,0,0,0,1,10.7747809184795,-3.32423634052603,0,0.48564687294414
0.029,45500,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.725467604939,-3.54045944899566,0,0.355429370001807
0.029,47800,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.7747809184795,-3.54045944899566,0,0.328465076413735
0.029,47800,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.7747809184795,-3.54045944899566,0,0.391215536538335
0.029,55000,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.9150884642146,-3.54045944899566,0,0.360693556215666
0.103,45500,2016,1,0,0,0,0,0,0,0,0,0,1,1,2,10.725467604939,-2.2730262907525,1,1.26238707276504
0.103,48500,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,10.7893190769256,-2.2730262907525,0,1.17074262466843
0.103,55000,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.9150884642146,-2.2730262907525,0,1.28108401000736
