SPFH_LENGTH_MILES_AMT,SPFH_ADT_AMT,CUS_YEAR,CUS_YEAR_2016,CUS_YEAR_2017,CUS_YEAR_2018,CUS_YEAR_2019,CUS_YEAR_2020,CUS_YEAR_2021,CUS_YEAR_2022,SEVERITY_LEVEL_0,SEVERITY_LEVEL_1,SEVERITY_LEVEL_2,SEVERITY_LEVEL_3,SEVERITY_LEVEL_4,CUS_N_COLL,CUS_LOG_ADT,CUS_LOG_LEN,CUS_N_FSV,predictions
0.048,7741,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.95428615720471,-3.03655426807425,0,0.0708395482790704
0.048,6801,2019,0,0,0,1,0,0,0,0,0,0,0,1,1,8.82482493917564,-3.03655426807425,0,0.0597304077337001
0.048,6995,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.85295088709958,-3.03655426807425,0,0.0554051625768908
0.015,6992,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.85252191733537,-4.19970507787993,0,0.01730599827273
0.015,6802,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.82497196556714,-4.19970507787993,0,0.0186687518611767
0.015,7736,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.95364003713313,-4.19970507787993,0,0.0221217327285941
0.015,7938,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.97941663334301,-4.19970507787993,0,0.0247134946689926
0.015,7642,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.94141462800684,-4.19970507787993,0,0.0233491837629802
0.012,6992,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.85252191733537,-4.42284862919414,0,0.013844798618184
0.012,7734,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.95338147216724,-4.42284862919414,0,0.0176923860381691
0.012,7931,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.97853441008332,-4.42284862919414,0,0.0197517429517205
0.019,7631,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.93997417728963,-3.9633162998157,0,0.0295291110443809
0.019,7926,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.97790377375038,-3.9633162998157,0,0.0312520467296566
0.019,6802,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.82497196556714,-3.9633162998157,0,0.0236470856908239
0.004,7918,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.97689392766608,-5.52146091786225,0,0.0065721211182432
0.004,6990,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,8.85223583522786,-5.52146091786225,0,0.0046134902481726
0.004,6802,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.82497196556714,-5.52146091786225,0,0.0049783338296471
0.004,7731,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.95299349932047,-5.52146091786225,0,0.0058949620154173
0.004,7623,2016,1,0,0,0,0,0,0,0,0,0,1,0,1,8.93892527198827,-5.52146091786225,1,0.0062095328369184
0.01,7731,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.95299349932047,-4.60517018598809,0,0.0147374050385434
0.01,6803,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.82511897034506,-4.60517018598809,0,0.0124478342310141
0.127,6989,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.85209276347713,-2.06356819252355,0,0.146455414171009
0.127,7617,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.93813787037279,-2.06356819252355,0,0.196983086554524
0.127,7912,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.97613587330255,-2.06356819252355,0,0.208492049028123
0.217,6983,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.85123390284603,-1.52785792544168,0,0.25000794400465
0.217,7857,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.96916013317582,-1.52785792544168,0,0.353536826126924
0.016,7477,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.91958692099992,-4.13516655674236,0,0.024318706950533
0.016,7763,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,8.95712413640568,-4.13516655674236,0,0.0257265966774621
