SPFH_LENGTH_MILES_AMT,SPFH_ADT_AMT,CUS_YEAR,CUS_YEAR_2016,CUS_YEAR_2017,CUS_YEAR_2018,CUS_YEAR_2019,CUS_YEAR_2020,CUS_YEAR_2021,CUS_YEAR_2022,SEVERITY_LEVEL_0,SEVERITY_LEVEL_1,SEVERITY_LEVEL_2,SEVERITY_LEVEL_3,SEVERITY_LEVEL_4,CUS_N_COLL,CUS_LOG_ADT,CUS_LOG_LEN,CUS_N_FSV,predictions
0.016,6800,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.8246778911642,-4.13516655674236,0,0.0277160430534386
0.016,8000,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.98719682066197,-4.13516655674236,0,0.0282515474961693
0.016,7000,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.85366542803745,-4.13516655674236,0,0.0197009559266985
0.015,7748,2018,0,0,1,0,0,0,0,1,0,0,0,0,1,8.95519002452689,-4.19970507787993,0,0.0253258085580072
0.015,6800,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.8246778911642,-4.19970507787993,0,0.0259837903625987
0.015,7993,2017,0,1,0,0,0,0,0,0,0,0,0,1,1,8.98632143762602,-4.19970507787993,0,0.0264647809286113
0.064,7687,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.94728586934913,-2.74887219562247,0,0.111941045027756
0.064,7987,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.98557049891739,-2.74887219562247,0,0.112839428854036
0.064,7747,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.9550609506319,-2.74887219562247,0,0.108044119155616
0.064,6998,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.85337967292763,-2.74887219562247,0,0.0787833784900559
0.064,6800,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.8246778911642,-2.74887219562247,0,0.110864172213755
1.041,7672,2018,0,0,1,0,0,0,0,0,0,0,1,0,1,8.94533261656327,0.0401817896328318,1,1.74194901143018
1.041,6810,2019,0,0,0,1,0,0,0,1,0,0,1,0,2,8.82614739914356,0.0401817896328318,1,1.80568290698342
1.041,6958,2022,0,0,0,0,0,0,1,2,0,0,0,0,2,8.84764735571189,0.0401817896328318,0,1.27480796716847
0.715,6954,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.84707231256781,-0.335472736288129,0,1.14181401267022
0.715,7206,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.88266929130804,-0.335472736288129,0,1.14817210964327
0.715,6824,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.82820108917151,-0.335472736288129,0,1.24252944450012
0.715,7569,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.93181623730917,-0.335472736288129,0,1.18184481294314
0.301,7499,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.92252495730139,-1.20064501423326,0,0.493351909053232
0.301,6833,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.82951909478078,-1.20064501423326,0,0.523705228114471
0.119,6850,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.83200393125627,-2.12863178587061,0,0.143671916592968
0.119,6540,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,8.78569244445124,-2.12863178587061,0,0.179734158426237
0.119,6765,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.81951754060489,-2.12863178587061,0,0.180444434040473
0.119,7469,2018,0,0,1,0,0,0,0,0,0,0,0,1,1,8.91851640035707,-2.12863178587061,0,0.194337437021404
0.119,6837,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.83010431791379,-2.12863178587061,0,0.207156308291641
0.028,6844,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.83112763501208,-3.57555076880693,0,0.0337782682636183
0.028,6839,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,8.8303968010981,-3.57555076880693,0,0.0487556079362842
0.028,7458,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.91704256073877,-3.57555076880693,0,0.0456653004901537
0.028,6713,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.81180122393875,-3.57555076880693,0,0.0421610643657042
