SPFH_LENGTH_MILES_AMT,SPFH_ADT_AMT,CUS_YEAR,CUS_YEAR_2016,CUS_YEAR_2017,CUS_YEAR_2018,CUS_YEAR_2019,CUS_YEAR_2020,CUS_YEAR_2021,CUS_YEAR_2022,SEVERITY_LEVEL_0,SEVERITY_LEVEL_1,SEVERITY_LEVEL_2,SEVERITY_LEVEL_3,SEVERITY_LEVEL_4,CUS_N_COLL,CUS_LOG_ADT,CUS_LOG_LEN,CUS_N_FSV,predictions
0.93,9600,2019,0,0,0,1,0,0,0,2,0,0,1,0,3,9.16951837745593,-0.0725706928348354,1,5.31925734907789
0.93,8500,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.04782144247841,-0.0725706928348354,0,3.61093772073151
0.51,8167,2016,1,0,0,0,0,0,0,2,0,0,0,0,2,9.00785692335828,-0.673344553263766,0,2.44115943595397
0.51,8602,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.05975001334368,-0.673344553263766,0,2.43930027703373
0.51,8602,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.05975001334368,-0.673344553263766,0,2.58547627968454
0.51,7531,2022,0,0,0,0,0,0,1,0,0,1,0,0,1,8.92678311410135,-0.673344553263766,1,1.81808021093783
0.51,8502,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,9.04805670891874,-0.673344553263766,0,2.67740644451502
0.04,3600,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.1886891244442,-3.2188758248682,0,0.0847035897038774
0.04,3950,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.28147085789517,-3.2188758248682,0,0.114676124349788
0.04,4200,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.34283980427146,-3.2188758248682,0,0.115357585967329
0.04,4200,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.34283980427146,-3.2188758248682,0,0.122270433455157
0.04,4100,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.3187422526924,-3.2188758248682,0,0.125514445848465
0.01,4509,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.41383067842108,-4.60517018598809,0,0.0248221934337942
0.01,5652,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.63976474380442,-4.60517018598809,0,0.0369162916201644
0.01,5652,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,8.63976474380442,-4.60517018598809,0,0.0355617969320307
0.01,5652,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.63976474380442,-4.60517018598809,0,0.0376928512231101
0.01,5652,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.63976474380442,-4.60517018598809,0,0.0393564884915426
0.02,5570,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.62515033292133,-3.91202300542815,0,0.0730750695194736
0.02,5570,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.62515033292133,-3.91202300542815,0,0.0703938740592812
0.02,5570,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.62515033292133,-3.91202300542815,0,0.074612253902866
