SPFH_LENGTH_MILES_AMT,SPFH_ADT_AMT,CUS_YEAR,CUS_YEAR_2016,CUS_YEAR_2017,CUS_YEAR_2018,CUS_YEAR_2019,CUS_YEAR_2020,CUS_YEAR_2021,CUS_YEAR_2022,SEVERITY_LEVEL_0,SEVERITY_LEVEL_1,SEVERITY_LEVEL_2,SEVERITY_LEVEL_3,SEVERITY_LEVEL_4,CUS_N_COLL,CUS_LOG_ADT,CUS_LOG_LEN,CUS_N_FSV,predictions
0.93,37900,2018,0,0,1,0,0,0,0,42,1,1,7,3,54,10.5427063910705,-0.0725706928348354,9,8.07186998801805
0.93,37900,2019,0,0,0,1,0,0,0,34,0,0,0,6,40,10.5427063910705,-0.0725706928348354,0,8.75814822682938
0.93,38000,2022,0,0,0,0,0,0,1,33,0,1,2,4,40,10.5453414387085,-0.0725706928348354,3,7.49634765754844
0.93,36800,2016,1,0,0,0,0,0,0,42,0,0,3,9,54,10.513253124157,-0.0725706928348354,3,10.723728589603
0.93,36800,2017,0,1,0,0,0,0,0,24,0,0,2,4,30,10.513253124157,-0.0725706928348354,2,10.0456875673082
0.058,38747,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.5648086124296,-2.84731226843572,0,0.506494974489638
0.058,38747,2019,0,0,0,1,0,0,0,3,0,0,0,0,3,10.5648086124296,-2.84731226843572,0,0.549557669946269
0.058,38400,2016,1,0,0,0,0,0,0,4,0,0,0,0,4,10.5558127385758,-2.84731226843572,0,0.677090656683095
0.058,38400,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,10.5558127385758,-2.84731226843572,0,0.634279498492395
0.058,38941,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,10.5698029591306,-2.84731226843572,0,0.470658826453633
0.052,55255,2022,0,0,0,0,0,0,1,0,0,0,1,0,1,10.9197141130229,-2.95651156040071,1,0.441218414027438
0.052,53267,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.8830722814489,-2.95651156040071,0,0.637370208047573
0.052,53267,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.8830722814489,-2.95651156040071,0,0.597070498498434
0.159,54279,2022,0,0,0,0,0,0,1,0,0,0,0,1,1,10.9018926907872,-1.83885107676191,0,1.34956412914086
0.159,52409,2016,1,0,0,0,0,0,0,0,0,0,1,0,1,10.866833611286,-1.83885107676191,1,1.94838234974624
0.159,52409,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.866833611286,-1.83885107676191,0,1.82518982867443
0.159,54051,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.8976833242838,-1.83885107676191,0,1.45431015026574
0.159,54051,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.8976833242838,-1.83885107676191,0,1.57795701401495
0.069,51365,2018,0,0,1,0,0,0,0,2,0,1,1,1,5,10.8467122856504,-2.67364877438488,2,0.630526976780417
0.069,51365,2019,0,0,0,1,0,0,0,0,0,0,0,2,2,10.8467122856504,-2.67364877438488,0,0.684134993731908
0.094,48650,2016,1,0,0,0,0,0,0,1,0,0,0,1,2,10.7924070876142,-2.36446049671213,0,1.14693930916984
0.094,48650,2017,0,1,0,0,0,0,0,1,0,0,3,2,6,10.7924070876142,-2.36446049671213,3,1.07442051170106
0.094,50200,2018,0,0,1,0,0,0,0,3,0,0,1,1,5,10.8237703056798,-2.36446049671213,1,0.857939762932589
0.094,50200,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.8237703056798,-2.36446049671213,0,0.930882636193133
0.094,50000,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,10.8197782844103,-2.36446049671213,0,0.795967614338051
0.014,32000,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.3734911817819,-4.26869794936688,0,0.153764581459818
0.014,32000,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.3734911817819,-4.26869794936688,0,0.144042338572505
0.014,32000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.3734911817819,-4.26869794936688,0,0.114741699659885
0.014,32000,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.3734911817819,-4.26869794936688,0,0.124497150587327
0.014,30000,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,10.3089526606443,-4.26869794936688,0,0.103710542097971
0.009,30000,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,10.3089526606443,-4.71053070164592,0,0.0666710627772672
0.009,32000,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.3734911817819,-4.71053070164592,0,0.0988486595098828
0.009,32000,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.3734911817819,-4.71053070164592,0,0.0925986462251818
0.009,32000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.3734911817819,-4.71053070164592,0,0.0737625212099262
0.009,32000,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.3734911817819,-4.71053070164592,0,0.0800338825204248
0.012,30000,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,10.3089526606443,-4.42284862919414,0,0.0888947503696896
0.012,32000,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.3734911817819,-4.42284862919414,0,0.131798212679844
0.012,32000,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.3734911817819,-4.42284862919414,0,0.123464861633576
0.012,32000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.3734911817819,-4.42284862919414,0,0.0983500282799016
0.012,32000,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.3734911817819,-4.42284862919414,0,0.106711843360566
0.019,32000,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.3734911817819,-3.9633162998157,0,0.208680503409753
0.019,32000,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.3734911817819,-3.9633162998157,0,0.195486030919828
0.019,32000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.3734911817819,-3.9633162998157,0,0.155720878109844
0.019,32000,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.3734911817819,-3.9633162998157,0,0.16896041865423
0.014,32000,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.3734911817819,-4.26869794936688,0,0.153764581459818
0.014,32000,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.3734911817819,-4.26869794936688,0,0.144042338572505
0.014,32000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.3734911817819,-4.26869794936688,0,0.114741699659885
0.014,32000,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.3734911817819,-4.26869794936688,0,0.124497150587327
0.072,28685,2022,0,0,0,0,0,0,1,0,0,0,1,0,1,10.264129617036,-2.63108915996608,1,0.522994932823333
0.463,31302,2016,1,0,0,0,0,0,0,3,0,0,1,7,11,10.3514372722504,-0.770028224895903,1,5.04092732842479
0.463,31302,2017,0,1,0,0,0,0,0,3,0,0,0,3,6,10.3514372722504,-0.770028224895903,0,4.72219905303814
0.463,31302,2018,0,0,1,0,0,0,0,6,0,0,0,1,7,10.3514372722504,-0.770028224895903,0,3.76162419221734
0.463,31302,2019,0,0,0,1,0,0,0,1,0,0,1,0,2,10.3514372722504,-0.770028224895903,1,4.08144114040123
0.044,31857,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,10.369012417072,-3.12356564506388,0,0.334068444935046
0.655,32118,2022,0,0,0,0,0,0,1,9,0,0,5,1,15,10.3771718996214,-0.423120043346885,5,4.9889374828837
1.083,39500,2016,1,0,0,0,0,0,0,15,0,0,0,5,20,10.5840559508892,0.0797349680188535,0,12.7380590590022
1.083,39500,2017,0,1,0,0,0,0,0,14,0,0,1,7,22,10.5840559508892,0.0797349680188535,1,11.9326557410936
1.083,39500,2018,0,0,1,0,0,0,0,5,0,0,4,8,17,10.5840559508892,0.0797349680188535,4,9.50535248704106
1.083,39500,2019,0,0,0,1,0,0,0,13,0,0,0,2,15,10.5840559508892,0.0797349680188535,0,10.3135068024315
1.083,36500,2022,0,0,0,0,0,0,1,7,0,1,3,6,17,10.5050675395706,0.0797349680188535,4,8.62615142556351
0.028,57000,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.9508065468167,-3.57555076880693,0,0.32095307185566
0.028,57000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.9508065468167,-3.57555076880693,0,0.255665808683345
0.028,57000,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.9508065468167,-3.57555076880693,0,0.277402764452942
0.028,57000,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.9508065468167,-3.57555076880693,0,0.32095307185566
0.028,57000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.9508065468167,-3.57555076880693,0,0.255665808683345
0.028,57000,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.9508065468167,-3.57555076880693,0,0.277402764452942
0.038,58000,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.9681982895286,-3.27016911925575,0,0.435064310676297
