SPFH_LENGTH_MILES_AMT,SPFH_ADT_AMT,CUS_YEAR,CUS_YEAR_2016,CUS_YEAR_2017,CUS_YEAR_2018,CUS_YEAR_2019,CUS_YEAR_2020,CUS_YEAR_2021,CUS_YEAR_2022,SEVERITY_LEVEL_0,SEVERITY_LEVEL_1,SEVERITY_LEVEL_2,SEVERITY_LEVEL_3,SEVERITY_LEVEL_4,CUS_N_COLL,CUS_LOG_ADT,CUS_LOG_LEN,CUS_N_FSV,predictions
0.018,10623,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.27077674078001,-4.01738352108597,0,0.0614222102906262
0.079,10617,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.27021176901357,-2.53830742651512,0,0.269438712170401
0.346,10105,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.22078562983772,-1.06131650392441,0,1.12891073195332
0.008,7000,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.85366542803745,-4.8283137373023,0,0.0187800018491705
0.008,8300,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.02401079378469,-4.8283137373023,0,0.0312328001093266
0.008,7000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.85366542803745,-4.8283137373023,0,0.0164074305161245
0.008,7800,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.96187901267768,-4.8283137373023,0,0.0193129555259874
0.15,8300,2016,1,0,0,0,0,0,0,0,0,1,0,0,1,9.02401079378469,-1.89711998488588,1,0.585615002049874
0.15,8400,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,9.0359869848314,-1.89711998488588,0,0.507568895741016
0.15,7005,2018,0,0,1,0,0,0,0,1,0,0,0,0,1,8.85437945877111,-1.89711998488588,0,0.307836371068924
0.15,7001,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.8538082749772,-1.89711998488588,0,0.352170144571037
0.158,8422,2016,1,0,0,0,0,0,0,1,0,0,0,1,2,9.03860260872187,-1.84516024595517,0,0.624972516064861
0.158,8349,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,9.029897050194,-1.84516024595517,0,0.405420777081638
0.158,8400,2017,0,1,0,0,0,0,0,0,0,0,0,1,1,9.0359869848314,-1.84516024595517,0,0.534639236847203
0.118,8429,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,9.03943341999748,-2.13707065451647,0,0.467099503317343
0.118,8400,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.0359869848314,-2.13707065451647,0,0.399287531316266
0.118,8843,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.08738146457574,-2.13707065451647,0,0.298438706163682
0.118,7323,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.89877535906107,-2.13707065451647,0,0.288440386986946
0.148,8400,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.0359869848314,-1.91054300521802,0,0.500801310464469
0.148,7337,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.900685318714,-1.91054300521802,0,0.362392855035688
0.148,8407,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0368199711353,-1.91054300521802,0,0.38212620069998
0.081,6583,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.79224584746788,-2.5133061243097,0,0.220273296387001
0.081,7209,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.88308552440458,-2.5133061243097,0,0.195230897700238
0.109,6980,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.85080419575642,-2.21640739675299,0,0.364326495643908
0.109,6616,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.79724623670353,-2.21640739675299,0,0.29774931509438
0.109,7240,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.88737648537976,-2.21640739675299,0,0.263730998417455
0.109,7887,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.97297111339799,-2.21640739675299,0,0.265769511097803
0.041,7852,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.96852355539635,-3.19418321227783,0,0.0995704293254746
0.041,6660,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.80387476353443,-3.19418321227783,0,0.112665166282443
0.041,7282,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.89316082873538,-3.19418321227783,0,0.0997174802523759
0.039,7839,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.96686655418872,-3.24419363285249,0,0.0945727021204468
0.039,7297,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.89521858376562,-3.24419363285249,0,0.0950284083151575
0.092,7045,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.86007342433278,-2.3859667019331,0,0.310071649832288
0.092,6676,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.80627428478173,-2.3859667019331,0,0.253354221514907
0.053,7312,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.89727211313399,-2.93746336543002,0,0.129379205797878
0.095,7333,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.9001399880938,-2.3538783873816,0,0.232503306277779
0.095,7809,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.96303219366268,-2.3538783873816,0,0.229578637508922
0.061,7779,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.95918307420677,-2.79688141480883,0,0.146905695599701
0.108,7392,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,8.90815361332152,-2.22562405185792,0,0.266225868723257
0.108,7759,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.95660873889395,-2.22562405185792,0,0.259495576591644
0.141,7434,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.9138193508572,-1.95899538860397,0,0.349343105182864
0.084,7935,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.97903863296051,-2.47693848013882,0,0.220654360175127
0.084,7387,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.90747697752874,-2.47693848013882,0,0.295403207499014
0.084,7290,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.8942588250027,-2.47693848013882,0,0.250314424757325
0.043,7880,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.97208318285193,-3.14655516328857,0,0.112251674488049
0.043,7707,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.94988428577799,-3.14655516328857,0,0.102696529629242
0.043,7580,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.93326847863642,-3.14655516328857,0,0.0947155048453352
0.043,7198,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.88155848863898,-3.14655516328857,0,0.126686051528816
0.076,3541,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.1721644521119,-2.57702193869581,0,0.0903673983432208
0.076,2341,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,7.75833346749091,-2.57702193869581,0,0.0668087831732036
0.063,2338,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,7.75705114203201,-2.7646205525906,0,0.0553173169203509
0.063,3534,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.17018565287964,-2.7646205525906,0,0.0747770068593859
0.149,3474,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.15306194680105,-1.90380897303668,0,0.17415856352171
0.072,3460,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.14902386805177,-2.63108915996608,0,0.0838529604965497
0.072,2305,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,7.74283595543075,-2.63108915996608,0,0.0624190044436319
0.095,2302,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,7.74153358928183,-2.3538783873816,0,0.0822622775971898
0.067,3319,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.10741881171997,-2.70306265959117,0,0.0751722049491805
0.067,2240,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,7.71423114484908,-2.70306265959117,0,0.0566133396206889
0.07,3313,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.1056094022999,-2.65926003693278,0,0.0784107914855984
0.07,2238,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,7.71333788887187,-2.65926003693278,0,0.0591009043469519
0.081,4016,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.29804166137157,-2.5133061243097,0,0.107821924228926
0.081,4504,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.41272116981953,-2.5133061243097,0,0.182782404625807
0.081,3515,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.16479480424477,-2.5133061243097,0,0.089567304817648
0.016,4507,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.41338702269065,-4.13516655674236,0,0.0361267315458054
0.016,4106,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.32020459757888,-4.13516655674236,0,0.0284942103256254
0.016,3526,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.16791936295782,-4.13516655674236,0,0.0177419501153671
0.016,4029,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.30127348519135,-4.13516655674236,0,0.0213599730891308
0.068,4509,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.41383067842108,-2.68824757380603,0,0.153599706970351
0.068,4036,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.3030093814735,-2.68824757380603,0,0.0909213111124725
0.068,3533,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.16990264735914,-2.68824757380603,0,0.0755375143263404
0.038,11283,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,9.33105244713845,-3.27016911925575,0,0.195381898736305
0.038,10213,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,9.2314166975781,-3.27016911925575,0,0.153214187140793
0.038,9737,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.18368834097876,-3.27016911925575,0,0.111925164926379
0.038,8584,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.05765528431054,-3.27016911925575,0,0.0935792677108705
0.027,10289,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.23883064237581,-3.61191841297781,0,0.109588900139558
0.027,9794,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.18952523226226,-3.61191841297781,0,0.0799431273854542
0.027,8481,2022,0,0,0,0,0,0,1,0,0,0,0,1,1,9.0455836463617,-3.61191841297781,0,0.0752858697865624
0.027,11367,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,9.33846969968671,-3.61191841297781,0,0.139750445451249
0.06,12622,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.44319660214419,-2.81341071676004,0,0.20878505307283
0.06,11364,2019,0,0,0,1,0,0,0,0,0,1,0,0,1,9.33820574297408,-2.81341071676004,1,0.202989427225542
0.103,6331,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,8.75321348054413,-2.2730262907525,0,0.206219410121851
0.103,6260,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.74193546409414,-2.2730262907525,0,0.218740274307392
0.079,4898,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.49658223751211,-2.53830742651512,0,0.192192666982343
0.079,4898,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.49658223751211,-2.53830742651512,0,0.164799313327865
0.079,4898,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.49658223751211,-2.53830742651512,0,0.117627485177043
0.079,4906,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.49821422481843,-2.53830742651512,0,0.125836877941816
0.079,4906,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,8.49821422481843,-2.53830742651512,0,0.134834012681621
0.048,1450,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,7.27931883541462,-3.03655426807425,0,0.0256279373907256
0.048,5000,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.51719319141624,-3.03655426807425,0,0.118953728196666
0.048,5000,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.51719319141624,-3.03655426807425,0,0.101999171104697
0.048,5000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.51719319141624,-3.03655426807425,0,0.0728031309409577
0.048,1560,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,7.35244110024358,-3.03655426807425,0,0.0293213000344813
0.173,5029,2016,1,0,0,0,0,0,0,2,0,0,0,0,2,8.52297643617196,-1.75446368448436,0,0.430958304693523
0.173,5029,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.52297643617196,-1.75446368448436,0,0.369533519678761
0.173,5029,2018,0,0,1,0,0,0,0,2,0,0,0,0,2,8.52297643617196,-1.75446368448436,0,0.263758978910045
0.173,1450,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,7.27931883541462,-1.75446368448436,0,0.0923673576790735
0.173,1559,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,7.35179986905778,-1.75446368448436,0,0.105618101119843
0.033,20500,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,9.9281801651265,-3.41124771751566,0,0.189498728912864
0.033,21000,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.95227771670556,-3.41124771751566,0,0.253965273336207
0.033,21000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.95227771670556,-3.41124771751566,0,0.181270757878743
0.033,18400,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.82010594359708,-3.41124771751566,0,0.184292417732038
0.016,21000,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.95227771670556,-4.13516655674236,0,0.123134677981191
0.016,21000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.95227771670556,-4.13516655674236,0,0.087888852304845
0.002,18400,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.82010594359708,-6.21460809842219,0,0.0111692374383053
0.002,20500,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.9281801651265,-6.21460809842219,0,0.0114847714492645
0.002,16733,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.72513809649457,-6.21460809842219,0,0.0146423401087453
0.094,18400,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.82010594359708,-2.36446049671213,0,0.524954159600349
0.094,21000,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.95227771670556,-2.36446049671213,0,0.723416233139498
0.094,21000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.95227771670556,-2.36446049671213,0,0.516347007290965
0.107,21000,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,9.95227771670556,-2.23492644452023,0,0.823463158999216
0.107,21000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.95227771670556,-2.23492644452023,0,0.587756699788651
0.107,18400,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.82010594359708,-2.23492644452023,0,0.597554202949333
0.077,15800,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.66776521901506,-2.56394985712845,0,0.37510595229529
0.077,16800,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.72913416539135,-2.56394985712845,0,0.565753853056231
0.084,17600,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.77565418102624,-2.47693848013882,0,0.420696791158809
0.084,18000,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.7981270368783,-2.47693848013882,0,0.562994929993407
0.084,18000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.7981270368783,-2.47693848013882,0,0.401844379356117
0.001,15800,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.66776521901506,-6.90775527898214,0,0.0048715058739648
0.001,18000,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.7981270368783,-6.90775527898214,0,0.0067023205951596
0.001,18000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.7981270368783,-6.90775527898214,0,0.0047838616590014
0.016,17600,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.77565418102624,-4.13516655674236,0,0.0801327221254875
0.016,18000,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.7981270368783,-4.13516655674236,0,0.107237129522554
0.016,18000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.7981270368783,-4.13516655674236,0,0.0765417865440223
0.016,15800,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.66776521901506,-4.13516655674236,0,0.0779440939834368
0.087,16716,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,9.72412162356781,-2.44184716032755,0,0.636361466313935
0.087,17600,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.77565418102624,-2.44184716032755,0,0.435721676557338
0.087,15800,2022,0,0,0,0,0,0,1,2,0,1,2,0,5,9.66776521901506,-2.44184716032755,3,0.423821011034938
0.008,17600,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.77565418102624,-4.8283137373023,0,0.0400663610627437
0.008,15800,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.66776521901506,-4.8283137373023,0,0.0389720469917184
0.004,15000,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.61580548008435,-5.52146091786225,0,0.0227655748098077
0.004,15000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.61580548008435,-5.52146091786225,0,0.0162492018893306
0.004,13200,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.48797210857446,-5.52146091786225,0,0.0165844615752908
0.004,14700,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.59560277276683,-5.52146091786225,0,0.0170461954292975
0.045,15799,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,9.66770192587285,-3.10109278921182,0,0.312913311466726
0.045,15000,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,9.61580548008435,-3.10109278921182,0,0.256112716610337
0.045,15000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.61580548008435,-3.10109278921182,0,0.18280352125497
0.045,13200,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.48797210857446,-3.10109278921182,0,0.186575192722021
0.062,13200,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.48797210857446,-2.78062089393705,0,0.257059154417007
0.062,15000,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,9.61580548008435,-2.78062089393705,0,0.35286640955202
0.062,15000,2018,0,0,1,0,0,0,0,0,0,0,0,1,1,9.61580548008435,-2.78062089393705,0,0.251862629284625
0.005,15775,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.66618168740942,-5.29831736654804,0,0.0347207789845796
0.005,13200,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.48797210857446,-5.29831736654804,0,0.0207305769691135
0.019,15000,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,9.61580548008435,-3.9633162998157,0,0.108136480346587
0.019,15000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.61580548008435,-3.9633162998157,0,0.0771837089743205
0.019,14700,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.59560277276683,-3.9633162998157,0,0.0809694282891629
0.064,42000,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,10.6454248972655,-2.74887219562247,0,0.917047874683421
