SPFH_LENGTH_MILES_AMT,SPFH_ADT_AMT,CUS_YEAR,CUS_YEAR_2016,CUS_YEAR_2017,CUS_YEAR_2018,CUS_YEAR_2019,CUS_YEAR_2020,CUS_YEAR_2021,CUS_YEAR_2022,SEVERITY_LEVEL_0,SEVERITY_LEVEL_1,SEVERITY_LEVEL_2,SEVERITY_LEVEL_3,SEVERITY_LEVEL_4,CUS_N_COLL,CUS_LOG_ADT,CUS_LOG_LEN,CUS_N_FSV,predictions
0.702,14429,2022,0,0,0,0,0,0,1,1,0,1,0,0,2,9.57699534929726,-0.353821874956326,1,2.02658732516544
0.5,12300,2016,1,0,0,0,0,0,0,0,0,0,0,3,3,9.41735454136051,-0.693147180559945,0,2.1184143118809
0.5,12300,2017,0,1,0,0,0,0,0,2,0,0,0,0,2,9.41735454136051,-0.693147180559945,0,1.93401681133288
0.5,12300,2018,0,0,1,0,0,0,0,1,0,0,0,0,1,9.41735454136051,-0.693147180559945,0,1.52467897068201
1.712,11700,2016,1,0,0,0,0,0,0,3,0,0,1,0,4,9.36734412078585,0.53766227771955,1,6.90587097843794
1.712,11700,2017,0,1,0,0,0,0,0,3,1,0,1,1,6,9.36734412078585,0.53766227771955,2,6.30474902585803
1.712,11700,2018,0,0,1,0,0,0,0,0,0,0,1,1,2,9.36734412078585,0.53766227771955,1,4.97033851971989
1.712,10900,2022,0,0,0,0,0,0,1,1,0,2,1,0,4,9.29651806821724,0.53766227771955,3,3.72760922331445
0.645,11343,2016,1,0,0,0,0,0,0,1,0,0,1,0,2,9.33635609255904,-0.438504962186365,1,2.52534703988597
0.645,11343,2017,0,1,0,0,0,0,0,0,1,0,0,1,2,9.33635609255904,-0.438504962186365,1,2.30552805567704
0.645,11343,2018,0,0,1,0,0,0,0,1,0,0,1,0,2,9.33635609255904,-0.438504962186365,1,1.81755924881831
0.017,10409,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.25042609551547,-4.07454193492592,0,0.0354662437666012
