SPFH_LENGTH_MILES_AMT,SPFH_ADT_AMT,CUS_YEAR,CUS_YEAR_2016,CUS_YEAR_2017,CUS_YEAR_2018,CUS_YEAR_2019,CUS_YEAR_2020,CUS_YEAR_2021,CUS_YEAR_2022,SEVERITY_LEVEL_0,SEVERITY_LEVEL_1,SEVERITY_LEVEL_2,SEVERITY_LEVEL_3,SEVERITY_LEVEL_4,CUS_N_COLL,CUS_LOG_ADT,CUS_LOG_LEN,CUS_N_FSV,predictions
0.533,60000.0,2016,1,0,0,0,0,0,0,5,0,0,0,3,8,11.0020998412042,-0.629233854816292,0,6.06148158837106
0.533,70788.0,2018,0,0,1,0,0,0,0,3,0,0,1,2,6,11.1674447737911,-0.629233854816292,1,7.63892611324092
0.533,56800.0,2019,0,0,0,1,0,0,0,2,0,3,0,0,5,10.9472916047092,-0.629233854816292,3,6.31585321018067
0.533,59000.0,2022,0,0,0,0,0,0,1,2,0,0,0,0,2,10.9852927228879,-0.629233854816292,0,5.82808348199772
0.121,56800.0,2019,0,0,0,1,0,0,0,2,0,0,0,0,2,10.9472916047092,-2.1119647333854,0,1.43380532538811
0.121,70767.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,11.1671480693277,-2.1119647333854,0,1.7334881395432
0.121,67400.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,11.1184002969004,-2.1119647333854,0,1.57228407798344
0.121,60000.0,2016,1,0,0,0,0,0,0,0,0,1,0,0,1,11.0020998412042,-2.1119647333854,1,1.3760586720317
0.121,59000.0,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,10.9852927228879,-2.1119647333854,0,1.32307336082875
0.435,67400.0,2017,0,1,0,0,0,0,0,3,0,0,0,0,3,11.1184002969004,-0.832409247893453,0,5.65242623076691
0.435,60000.0,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,11.0020998412042,-0.832409247893453,0,4.94698778788257
0.435,59000.0,2022,0,0,0,0,0,0,1,2,0,0,2,1,5,10.9852927228879,-0.832409247893453,2,4.75650340463228
0.3,60000.0,2016,1,0,0,0,0,0,0,3,0,0,0,0,3,11.0020998412042,-1.20397280432594,0,3.41171571578109
0.3,67400.0,2017,0,1,0,0,0,0,0,5,0,0,3,0,8,11.1184002969004,-1.20397280432594,3,3.8982249867358
0.3,56800.0,2019,0,0,0,1,0,0,0,1,1,0,0,0,2,10.9472916047092,-1.20397280432594,1,3.55488923649944
0.3,59000.0,2022,0,0,0,0,0,0,1,2,0,0,1,1,4,10.9852927228879,-1.20397280432594,1,3.28034717560847
