SPFH_LENGTH_MILES_AMT,SPFH_ADT_AMT,CUS_YEAR,CUS_YEAR_2016,CUS_YEAR_2017,CUS_YEAR_2018,CUS_YEAR_2019,CUS_YEAR_2020,CUS_YEAR_2021,CUS_YEAR_2022,SEVERITY_LEVEL_0,SEVERITY_LEVEL_1,SEVERITY_LEVEL_2,SEVERITY_LEVEL_3,SEVERITY_LEVEL_4,CUS_N_COLL,CUS_LOG_ADT,CUS_LOG_LEN,CUS_N_FSV,predictions
0.112,21963,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.99711449831475,-2.18925640768704,0,1.18610471216523
0.112,21963,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.99711449831475,-2.18925640768704,0,1.17001308589551
0.112,21963,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.99711449831475,-2.18925640768704,0,1.10357984841051
0.112,21963,2019,0,0,0,1,0,0,0,1,0,0,0,1,2,9.99711449831475,-2.18925640768704,0,1.13445028501279
0.112,20549,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.93056755693987,-2.18925640768704,0,0.821909132192889
0.072,3900,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.26873183211774,-2.63108915996608,0,0.08816853626979
1.201,3900,2022,0,0,0,0,0,0,1,2,0,0,0,0,2,8.26873183211774,0.183154543097847,0,1.47070016750025
1.201,4400,2016,1,0,0,0,0,0,0,1,0,0,3,0,4,8.38935981990635,0.183154543097847,3,2.3390427427894
1.201,4400,2017,0,1,0,0,0,0,0,1,0,0,0,1,2,8.38935981990635,0.183154543097847,0,2.3073094554499
1.201,4400,2018,0,0,1,0,0,0,0,1,0,0,1,0,2,8.38935981990635,0.183154543097847,1,2.1763006326828
1.201,4400,2019,0,0,0,1,0,0,0,5,0,0,0,0,5,8.38935981990635,0.183154543097847,0,2.23717828535603
0.095,3900,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.26873183211774,-2.3538783873816,0,0.116333485355973
0.095,4400,2016,1,0,0,0,0,0,0,0,0,0,0,1,1,8.38935981990635,-2.3538783873816,0,0.185020033776014
0.095,4400,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.38935981990635,-2.3538783873816,0,0.182509906967311
0.095,4400,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.38935981990635,-2.3538783873816,0,0.172147010911629
0.095,4400,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.38935981990635,-2.3538783873816,0,0.176962478858304
0.198,610,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,6.41345895716736,-1.6194882482876,0,0.0299004993694786
0.198,610,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,6.41345895716736,-1.6194882482876,0,0.0294948457571146
0.198,610,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,6.41345895716736,-1.6194882482876,0,0.0278201310753843
0.198,610,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,6.41345895716736,-1.6194882482876,0,0.0285983435390013
0.198,540,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,6.29156913955832,-1.6194882482876,0,0.0185538005059502
0.281,540,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,6.29156913955832,-1.26940060964839,0,0.0263314037483434
0.281,610,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,6.41345895716736,-1.26940060964839,0,0.042434547084967
0.281,610,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,6.41345895716736,-1.26940060964839,0,0.0418588467563091
0.281,610,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,6.41345895716736,-1.26940060964839,0,0.0394821052130455
0.281,610,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,6.41345895716736,-1.26940060964839,0,0.040586538052825
0.012,610,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,6.41345895716736,-4.42284862919414,0,0.001812151476938
0.012,610,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,6.41345895716736,-4.42284862919414,0,0.001787566409522
0.012,610,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,6.41345895716736,-4.42284862919414,0,0.0016860685500232
0.012,610,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,6.41345895716736,-4.42284862919414,0,0.0017332329417576
0.012,540,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,6.29156913955832,-4.42284862919414,0,0.0011244727579363
0.189,610,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,6.41345895716736,-1.6660082639225,0,0.028541385761775
0.189,610,2017,0,1,0,0,0,0,0,0,0,0,1,0,1,6.41345895716736,-1.6660082639225,1,0.028154170949973
0.189,610,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,6.41345895716736,-1.6660082639225,0,0.0265555796628669
0.189,610,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,6.41345895716736,-1.6660082639225,0,0.027298418832683
0.189,540,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,6.29156913955832,-1.6660082639225,0,0.0177104459374979
0.39,6254,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.74097653801779,-0.941608539858445,0,1.07932828680931
0.05,9018,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.10697785898103,-2.99573227355399,0,0.164925335473355
0.05,5655,2018,0,0,1,0,0,0,0,1,0,0,0,0,1,8.64029538855022,-2.99573227355399,0,0.12279734996805
0.05,10918,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.2981680823417,-2.99573227355399,0,0.265724933126036
0.044,9450,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.15377002048779,-3.12356564506388,0,0.209378577556717
0.044,9400,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.1484649682581,-3.12356564506388,0,0.205343503331331
0.044,9900,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.20029003612268,-3.12356564506388,0,0.204912119022894
0.044,10200,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,9.23014299927236,-3.12356564506388,0,0.217524308898722
0.044,9400,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,9.1484649682581,-3.12356564506388,0,0.151905614699
0.023,9349,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.14302466469132,-3.77226106305299,0,0.0789337268972592
0.023,10160,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.22621372113247,-3.77226106305299,0,0.113227442548904
0.023,9399,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.1483585796203,-3.77226106305299,0,0.108802253756073
0.073,9842,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.19441422142592,-2.61729583783375,0,0.337814500590052
0.073,9322,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,9.14013247693269,-2.61729583783375,0,0.337589155923378
