SPFH_LENGTH_MILES_AMT,SPFH_ADT_AMT,CUS_YEAR,CUS_YEAR_2016,CUS_YEAR_2017,CUS_YEAR_2018,CUS_YEAR_2019,CUS_YEAR_2020,CUS_YEAR_2021,CUS_YEAR_2022,SEVERITY_LEVEL_0,SEVERITY_LEVEL_1,SEVERITY_LEVEL_2,SEVERITY_LEVEL_3,SEVERITY_LEVEL_4,CUS_N_COLL,CUS_LOG_ADT,CUS_LOG_LEN,CUS_N_FSV,predictions
0.098,36700.0,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,10.5105320340427,-2.32278780031156,0,1.6821036124612
0.098,36700.0,2017,0,1,0,0,0,0,0,2,0,0,1,0,3,10.5105320340427,-2.32278780031156,1,1.39000628483211
0.098,38000.0,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,10.5453414387085,-2.32278780031156,0,1.09520822814338
0.143,35828.0,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,10.4864849895951,-1.94491064872223,0,2.40132817399828
0.143,35828.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.4864849895951,-1.94491064872223,0,1.98433748615412
0.143,36928.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.5167253498678,-1.94491064872223,0,1.85000298569877
0.143,36928.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.5167253498678,-1.94491064872223,0,1.86389117580928
0.143,37113.0,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,10.5217225915309,-1.94491064872223,0,1.56498759087106
0.011,36800.0,2018,0,0,1,0,0,0,0,1,0,0,0,0,1,10.513253124157,-4.50986000618377,0,0.141864119894287
0.011,36800.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.513253124157,-4.50986000618377,0,0.142929110536022
0.011,35700.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.4829059677677,-4.50986000618377,0,0.184110348110321
0.011,35700.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.4829059677677,-4.50986000618377,0,0.152139582294534
0.104,36800.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.513253124157,-2.26336437984076,0,1.34126076990962
0.104,36800.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.513253124157,-2.26336437984076,0,1.35132977234057
0.104,35700.0,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,10.4829059677677,-2.26336437984076,0,1.74067965486121
0.104,35700.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.4829059677677,-2.26336437984076,0,1.43841059623923
0.104,37000.0,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,10.5186731916264,-2.26336437984076,0,1.13506729421221
0.182,35700.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.4829059677677,-1.70374859190534,0,3.04618939600713
0.182,35700.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.4829059677677,-1.70374859190534,0,2.51721854341865
0.182,36800.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.513253124157,-1.70374859190534,0,2.34720634734183
