SPFH_LENGTH_MILES_AMT,SPFH_ADT_AMT,CUS_YEAR,CUS_YEAR_2016,CUS_YEAR_2017,CUS_YEAR_2018,CUS_YEAR_2019,CUS_YEAR_2020,CUS_YEAR_2021,CUS_YEAR_2022,SEVERITY_LEVEL_0,SEVERITY_LEVEL_1,SEVERITY_LEVEL_2,SEVERITY_LEVEL_3,SEVERITY_LEVEL_4,CUS_N_COLL,CUS_LOG_ADT,CUS_LOG_LEN,CUS_N_FSV,predictions
0.018,10623,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.27077674078001,-4.01738352108597,0,0.0579887653993549
0.079,10617,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.27021176901357,-2.53830742651512,0,0.254382444030164
0.346,10105,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.22078562983772,-1.06131650392441,0,1.0679675028226
0.008,7000,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.85366542803745,-4.8283137373023,0,0.0182781459159232
0.008,8300,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.02401079378469,-4.8283137373023,0,0.0302833391556828
0.008,7000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.85366542803745,-4.8283137373023,0,0.0160362441258076
0.008,7800,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.96187901267768,-4.8283137373023,0,0.0187057364157526
0.15,8300,2016,1,0,0,0,0,0,0,0,0,1,0,0,1,9.02401079378469,-1.89711998488588,1,0.567812609169053
0.15,8400,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,9.0359869848314,-1.89711998488588,0,0.488662428034771
0.15,7005,2018,0,0,1,0,0,0,0,1,0,0,0,0,1,8.85437945877111,-1.89711998488588,0,0.300849494138189
0.15,7001,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.8538082749772,-1.89711998488588,0,0.342753970641599
0.158,8422,2016,1,0,0,0,0,0,0,1,0,0,0,1,2,9.03860260872187,-1.84516024595517,0,0.605273248556078
0.158,8349,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,9.029897050194,-1.84516024595517,0,0.390413903522827
0.158,8400,2017,0,1,0,0,0,0,0,0,0,0,0,1,1,9.0359869848314,-1.84516024595517,0,0.514724424196625
0.118,8429,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,9.03943341999748,-2.13707065451647,0,0.452347109354371
0.118,8400,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.0359869848314,-2.13707065451647,0,0.384414443387353
0.118,8843,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.08738146457574,-2.13707065451647,0,0.28571876837302
0.118,7323,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.89877535906107,-2.13707065451647,0,0.27943745086866
0.148,8400,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.0359869848314,-1.91054300521802,0,0.482146928994307
0.148,7337,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.900685318714,-1.91054300521802,0,0.351015160831626
0.148,8407,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0368199711353,-1.91054300521802,0,0.367780573610267
0.081,6583,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.79224584746788,-2.5133061243097,0,0.217131273694536
0.081,7209,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.88308552440458,-2.5133061243097,0,0.189435587504907
0.109,6980,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.85080419575642,-2.21640739675299,0,0.359023476843626
0.109,6616,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.79724623670353,-2.21640739675299,0,0.293335853866791
0.109,7240,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.88737648537976,-2.21640739675299,0,0.255791147292933
0.109,7887,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.97297111339799,-2.21640739675299,0,0.257158672939972
0.041,7852,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.96852355539635,-3.19418321227783,0,0.0963824273996948
0.041,6660,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.80387476353443,-3.19418321227783,0,0.110912344667578
0.041,7282,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.89316082873538,-3.19418321227783,0,0.0966591663452665
0.039,7839,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.96686655418872,-3.24419363285249,0,0.091558251975405
0.039,7297,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.89521858376562,-3.24419363285249,0,0.0920949555947551
0.092,7045,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.86007342433278,-2.3859667019331,0,0.305260095134685
0.092,6676,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.80627428478173,-2.3859667019331,0,0.249345555511192
0.053,7312,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.89727211313399,-2.93746336543002,0,0.125359701526148
0.095,7333,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.9001399880938,-2.3538783873816,0,0.225215799714769
0.095,7809,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.96303219366268,-2.3538783873816,0,0.2223373662983
0.061,7779,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.95918307420677,-2.79688141480883,0,0.142321479545699
0.108,7392,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,8.90815361332152,-2.22562405185792,0,0.257677728398041
0.108,7759,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.95660873889395,-2.22562405185792,0,0.251456690312286
0.141,7434,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.9138193508572,-1.95899538860397,0,0.33793925511567
0.084,7935,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.97903863296051,-2.47693848013882,0,0.212168915665474
0.084,7387,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.90747697752874,-2.47693848013882,0,0.289424157824235
0.084,7290,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.8942588250027,-2.47693848013882,0,0.244066679748338
0.043,7880,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.97208318285193,-3.14655516328857,0,0.108001054691226
0.043,7707,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.94988428577799,-3.14655516328857,0,0.0995762942566529
0.043,7580,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.93326847863642,-3.14655516328857,0,0.0918383400488736
0.043,7198,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.88155848863898,-3.14655516328857,0,0.123682375440715
0.076,3541,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.1721644521119,-2.57702193869581,0,0.0975035034299631
0.076,2341,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,7.75833346749091,-2.57702193869581,0,0.0773726023394691
0.063,2338,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,7.75705114203201,-2.7646205525906,0,0.0640801896018672
0.063,3534,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.17018565287964,-2.7646205525906,0,0.0807095368100971
0.149,3474,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.15306194680105,-1.90380897303668,0,0.188534174115486
0.072,3460,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.14902386805177,-2.63108915996608,0,0.0908382475191491
0.072,2305,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,7.74283595543075,-2.63108915996608,0,0.07250874996588
0.095,2302,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,7.74153358928183,-2.3538783873816,0,0.095584054132777
0.067,3319,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.10741881171997,-2.70306265959117,0,0.0820310715836912
0.067,2240,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,7.71423114484908,-2.70306265959117,0,0.0661364412593789
0.07,3313,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.1056094022999,-2.65926003693278,0,0.0855925450431183
0.07,2238,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,7.71333788887187,-2.65926003693278,0,0.0690546428978544
0.081,4016,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.29804166137157,-2.5133061243097,0,0.113901422099549
0.081,4504,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.41272116981953,-2.5133061243097,0,0.190818662194705
0.081,3515,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.16479480424477,-2.5133061243097,0,0.0966143383746642
0.016,4507,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.41338702269065,-4.13516655674236,0,0.0377112246043992
0.016,4106,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.32020459757888,-4.13516655674236,0,0.0299998024138108
0.016,3526,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.16791936295782,-4.13516655674236,0,0.0191275242115538
0.016,4029,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.30127348519135,-4.13516655674236,0,0.0225524473653552
0.068,4509,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.41383067842108,-2.68824757380603,0,0.160325540316466
0.068,4036,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,8.3030093814735,-2.68824757380603,0,0.0959700589052767
0.068,3533,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.16990264735914,-2.68824757380603,0,0.0814087882902703
0.038,11283,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,9.33105244713845,-3.27016911925575,0,0.186381855150843
0.038,10213,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,9.2314166975781,-3.27016911925575,0,0.145744012564724
0.038,9737,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.18368834097876,-3.27016911925575,0,0.106687123703112
0.038,8584,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.05765528431054,-3.27016911925575,0,0.0897839164708197
0.027,10289,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.23883064237581,-3.61191841297781,0,0.104212757655567
0.027,9794,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.18952523226226,-3.61191841297781,0,0.0761786708154611
0.027,8481,2022,0,0,0,0,0,0,1,0,0,0,0,1,1,9.0455836463617,-3.61191841297781,0,0.0719954288681023
0.027,11367,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,9.33846969968671,-3.61191841297781,0,0.133291353766275
0.06,12622,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.44319660214419,-2.81341071676004,0,0.197375649042838
0.06,11364,2019,0,0,0,1,0,0,0,0,0,1,0,0,1,9.33820574297408,-2.81341071676004,1,0.192378027224261
0.103,6331,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,8.75321348054413,-2.2730262907525,0,0.204152592695218
0.103,6260,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,8.74193546409414,-2.2730262907525,0,0.215597208072897
0.079,4898,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,8.49658223751211,-2.53830742651512,0,0.198132168768482
0.079,4898,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,8.49658223751211,-2.53830742651512,0,0.168852709176181
0.079,4898,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,8.49658223751211,-2.53830742651512,0,0.120306319903592
