SPFH_LENGTH_MILES_AMT,SPFH_ADT_AMT,CUS_YEAR,CUS_YEAR_2016,CUS_YEAR_2017,CUS_YEAR_2018,CUS_YEAR_2019,CUS_YEAR_2020,CUS_YEAR_2021,CUS_YEAR_2022,SEVERITY_LEVEL_0,SEVERITY_LEVEL_1,SEVERITY_LEVEL_2,SEVERITY_LEVEL_3,SEVERITY_LEVEL_4,CUS_N_COLL,CUS_LOG_ADT,CUS_LOG_LEN,CUS_N_FSV,predictions
0.05,69000,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,11.1418617835794,-2.99573227355399,0,1.08442164213534
0.05,69000,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,11.1418617835794,-2.99573227355399,0,0.883956358413756
0.028,78000,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,11.2644641056717,-3.57555076880693,0,0.600386275284548
0.14,69000,2016,1,0,0,0,0,0,0,0,0,0,1,0,1,11.1418617835794,-1.96611285637283,1,3.03638059797896
0.14,72500,2017,0,1,0,0,0,0,0,2,0,0,3,1,6,11.1913418408428,-1.96611285637283,3,3.37816462258014
0.14,72500,2018,0,0,1,0,0,0,0,1,0,0,1,1,3,11.1913418408428,-1.96611285637283,1,3.47428263570619
0.14,69000,2022,0,0,0,0,0,0,1,2,0,0,0,1,3,11.1418617835794,-1.96611285637283,0,2.47507780355852
0.026,69000,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,11.1418617835794,-3.64965874096066,0,0.563899253910379
0.026,72500,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,11.1913418408428,-3.64965874096066,0,0.627373429907741
0.026,72500,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,11.1913418408428,-3.64965874096066,0,0.645223918059721
0.026,78000,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,11.2644641056717,-3.64965874096066,0,0.557501541335652
0.033,72500,2017,0,1,0,0,0,0,0,0,0,0,0,1,1,11.1913418408428,-3.41124771751566,0,0.796281661036748
0.033,72500,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,11.1913418408428,-3.41124771751566,0,0.818938049845031
0.033,78000,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,11.2644641056717,-3.41124771751566,0,0.707598110156789
0.049,69000,2016,1,0,0,0,0,0,0,0,0,0,1,0,1,11.1418617835794,-3.01593498087151,1,1.06273320929264
0.049,72500,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,11.1913418408428,-3.01593498087151,0,1.18235761790305
0.049,72500,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,11.1913418408428,-3.01593498087151,0,1.21599892249717
0.049,69000,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,11.1418617835794,-3.01593498087151,0,0.86627723124548
0.049,78000,2019,0,0,0,1,0,0,0,0,0,0,0,1,1,11.2644641056717,-3.01593498087151,0,1.05067598174796
0.029,69000,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,11.1418617835794,-3.54045944899566,0,0.6289645524385
0.029,72500,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,11.1913418408428,-3.54045944899566,0,0.699762671820173
0.029,72500,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,11.1913418408428,-3.54045944899566,0,0.719672831681997
0.029,69000,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,11.1418617835794,-3.54045944899566,0,0.512694687879978
0.029,78000,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,11.2644641056717,-3.54045944899566,0,0.621828642258996
0.103,69000,2022,0,0,0,0,0,0,1,0,0,1,1,0,2,11.1418617835794,-2.2730262907525,2,1.82095009833234
0.103,78000,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,11.2644641056717,-2.2730262907525,0,2.20856379836816
0.103,72500,2017,0,1,0,0,0,0,0,1,0,0,0,1,2,11.1913418408428,-2.2730262907525,0,2.48536397232682
0.103,72500,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,11.1913418408428,-2.2730262907525,0,2.55607936769813
0.103,69000,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,11.1418617835794,-2.2730262907525,0,2.23390858279881
0.04,74000,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,11.2118203721863,-3.2188758248682,0,0.714698371206681
0.04,83000,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,11.3265958867787,-3.2188758248682,0,0.872291703185348
0.04,80900,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,11.3009691030466,-3.2188758248682,0,0.988775606533879
0.04,80900,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,11.3009691030466,-3.2188758248682,0,1.01690897401168
0.047,80900,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,11.3009691030466,-3.05760767727208,0,1.16181133767731
0.047,80900,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,11.3009691030466,-3.05760767727208,0,1.19486804446372
0.047,83000,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,11.3265958867787,-3.05760767727208,0,1.02494275124278
0.254,74000,2022,0,0,0,0,0,0,1,2,0,0,0,0,2,11.2118203721863,-1.3704210119636,0,4.53833465716242
0.254,83000,2019,0,0,0,1,0,0,0,6,0,0,0,3,9,11.3265958867787,-1.3704210119636,0,5.53905231522696
0.254,80900,2017,0,1,0,0,0,0,0,2,0,0,5,1,8,11.3009691030466,-1.3704210119636,5,6.27872510149013
0.254,80900,2018,0,0,1,0,0,0,0,6,0,1,1,3,11,11.3009691030466,-1.3704210119636,2,6.45737198497414
0.201,193000,2022,0,0,0,0,0,0,1,6,0,0,0,2,8,12.170445467887,-1.60445037092306,0,8.14533103329073
0.105,206000,2016,1,0,0,0,0,0,0,16,0,0,0,1,17,12.2356314477717,-2.25379492882461,0,5.89247480479845
0.105,206000,2017,0,1,0,0,0,0,0,11,0,0,1,1,13,12.2356314477717,-2.25379492882461,1,6.50995988737205
0.105,206000,2018,0,0,1,0,0,0,0,8,0,0,0,2,10,12.2356314477717,-2.25379492882461,0,6.69518603227986
0.105,206000,2019,0,0,0,1,0,0,0,9,0,1,0,2,12,12.2356314477717,-2.25379492882461,1,5.70034132101985
0.105,193000,2022,0,0,0,0,0,0,1,12,0,0,0,6,18,12.170445467887,-2.25379492882461,0,4.2550236741071
0.006,193000,2022,0,0,0,0,0,0,1,0,0,0,0,1,1,12.170445467887,-5.11599580975408,0,0.243144209948977
0.006,206000,2016,1,0,0,0,0,0,0,3,0,0,0,0,3,12.2356314477717,-5.11599580975408,0,0.336712845988483
0.006,206000,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,12.2356314477717,-5.11599580975408,0,0.371997707849832
0.006,206000,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,12.2356314477717,-5.11599580975408,0,0.382582058987421
0.006,206000,2019,0,0,0,1,0,0,0,2,0,0,0,0,2,12.2356314477717,-5.11599580975408,0,0.325733789772563
0.022,206000,2016,1,0,0,0,0,0,0,2,0,0,0,1,3,12.2356314477717,-3.81671282562382,0,1.23461376862444
0.022,206000,2017,0,1,0,0,0,0,0,1,0,0,0,3,4,12.2356314477717,-3.81671282562382,0,1.36399159544938
0.022,206000,2018,0,0,1,0,0,0,0,2,0,0,1,0,3,12.2356314477717,-3.81671282562382,1,1.40280088295388
0.022,206000,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,12.2356314477717,-3.81671282562382,0,1.19435722916606
0.022,193000,2022,0,0,0,0,0,0,1,4,1,0,0,0,5,12.170445467887,-3.81671282562382,1,0.891528769812916
0.056,206000,2016,1,0,0,0,0,0,0,5,0,0,1,1,7,12.2356314477717,-2.88240358824699,1,3.14265322922584
0.056,206000,2017,0,1,0,0,0,0,0,3,0,0,0,1,4,12.2356314477717,-2.88240358824699,0,3.47197860659843
0.056,206000,2018,0,0,1,0,0,0,0,7,0,0,0,0,7,12.2356314477717,-2.88240358824699,0,3.57076588388259
0.056,206000,2019,0,0,0,1,0,0,0,2,0,0,0,0,2,12.2356314477717,-2.88240358824699,0,3.04018203787725
0.018,206000,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,12.2356314477717,-4.01738352108597,0,1.01013853796545
0.018,206000,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,12.2356314477717,-4.01738352108597,0,1.1159931235495
0.018,206000,2018,0,0,1,0,0,0,0,2,0,0,0,0,2,12.2356314477717,-4.01738352108597,0,1.14774617696226
0.018,206000,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,12.2356314477717,-4.01738352108597,0,0.977201369317688
0.018,193000,2022,0,0,0,0,0,0,1,0,0,0,0,1,1,12.170445467887,-4.01738352108597,0,0.729432629846931
0.13,193000,2022,0,0,0,0,0,0,1,1,0,0,1,1,3,12.170445467887,-2.04022082852655,1,5.2681245488945
0.13,206000,2016,1,0,0,0,0,0,0,3,0,0,0,0,3,12.2356314477717,-2.04022082852655,0,7.29544499641713
