SPFH_LENGTH_MILES_AMT,SPFH_ADT_AMT,CUS_YEAR,CUS_YEAR_2016,CUS_YEAR_2017,CUS_YEAR_2018,CUS_YEAR_2019,CUS_YEAR_2020,CUS_YEAR_2021,CUS_YEAR_2022,SEVERITY_LEVEL_0,SEVERITY_LEVEL_1,SEVERITY_LEVEL_2,SEVERITY_LEVEL_3,SEVERITY_LEVEL_4,CUS_N_COLL,CUS_LOG_ADT,CUS_LOG_LEN,CUS_N_FSV,predictions
0.32,47298,2016,1,0,0,0,0,0,0,2,0,0,0,0,2,10.764223290288,-1.13943428318836,0,7.66431224736496
0.32,47298,2017,0,1,0,0,0,0,0,4,0,0,0,3,7,10.764223290288,-1.13943428318836,0,7.80139595667337
0.32,47298,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.764223290288,-1.13943428318836,0,7.06572340656469
0.32,41636,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,10.6367204566354,-1.13943428318836,0,5.23832784681266
0.311,38289,2022,0,0,0,0,0,0,1,1,0,1,0,1,3,10.5529179276508,-1.1679623668029,1,4.61710644440576
0.311,41289,2016,1,0,0,0,0,0,0,6,0,0,0,3,9,10.6283513996476,-1.1679623668029,0,6.34882053204275
0.311,41289,2017,0,1,0,0,0,0,0,11,0,0,0,2,13,10.6283513996476,-1.1679623668029,0,6.46237538734827
0.311,41289,2018,0,0,1,0,0,0,0,6,0,1,1,3,11,10.6283513996476,-1.1679623668029,2,5.85297263335739
0.031,38000,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,10.5453414387085,-3.47376807449699,0,0.456193068414861
0.279,11000,2016,1,0,0,0,0,0,0,2,0,0,1,1,4,9.30565055178051,-1.27654349716077,1,1.28441998727656
0.279,10800,2019,0,0,0,1,0,0,0,0,0,0,1,0,1,9.28730141311231,-1.27654349716077,1,1.12121036663188
0.279,11400,2018,0,0,1,0,0,0,0,1,0,0,0,1,2,9.34136863438259,-1.27654349716077,0,1.23149455923358
0.279,9900,2022,0,0,0,0,0,0,1,3,0,0,0,1,4,9.20029003612268,-1.27654349716077,0,0.908610116468633
0.494,11571,2016,1,0,0,0,0,0,0,1,0,0,0,0,1,9.35625724687634,-0.705219761794215,0,2.40425135873774
0.494,10379,2022,0,0,0,0,0,0,1,1,0,0,0,0,1,9.24753981296529,-0.705219761794215,0,1.69431202706259
0.494,12564,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.43859086065854,-0.705219761794215,0,2.42671576390629
0.494,11471,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.34757739028127,-0.705219761794215,0,2.42401207903623
0.005,12511,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.4343635363174,-5.29831736654804,0,0.0265189183874183
0.005,11169,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.32089736254083,-5.29831736654804,0,0.0185868221500439
0.005,13761,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.52959378326528,-5.29831736654804,0,0.0262366560296196
0.012,30100,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.312280450737,-4.42284862919414,0,0.170032066004378
0.012,29500,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.2921455423279,-4.42284862919414,0,0.16913843074451
0.012,27200,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.2109722522841,-4.42284862919414,0,0.134936166113531
0.012,28800,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.268130666124,-4.42284862919414,0,0.149049394059508
0.017,34800,2016,1,0,0,0,0,0,0,1,0,0,1,0,2,10.4573726657626,-4.07454193492592,1,0.284545924792746
0.017,31600,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,10.360912399575,-4.07454193492592,0,0.259222424867047
0.017,42762,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.6634051367299,-4.07454193492592,0,0.322058279818766
0.017,36875,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.5152890936421,-4.07454193492592,0,0.280491384282093
0.038,42861,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.6657176005333,-3.27016911925575,0,0.72184974598601
0.038,36941,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,10.5170773243126,-3.27016911925575,0,0.628281332080569
0.088,37088,2018,0,0,1,0,0,0,0,4,0,0,2,0,6,10.5210487461395,-2.43041846450393,2,1.46168012231234
0.088,43082,2019,0,0,0,1,0,0,0,1,0,0,1,2,4,10.670860555448,-2.43041846450393,1,1.68176713833459
0.088,31600,2017,0,1,0,0,0,0,0,5,0,0,1,0,6,10.360912399575,-2.43041846450393,1,1.3418572581353
0.088,34800,2016,1,0,0,0,0,0,0,2,0,0,0,0,2,10.4573726657626,-2.43041846450393,0,1.47294361069186
0.088,38783,2022,0,0,0,0,0,0,1,0,0,0,0,2,2,10.5657372852682,-2.43041846450393,0,1.32606534021357
0.04,34800,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,10.4573726657626,-3.2188758248682,0,0.669519823041755
0.04,43592,2019,0,0,0,1,0,0,0,2,0,0,1,0,3,10.6826289262629,-3.2188758248682,1,0.775073195977424
0.04,37428,2018,0,0,1,0,0,0,0,1,0,0,0,0,1,10.5301743663958,-3.2188758248682,0,0.671468301358653
0.034,43824,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,10.6879368915029,-3.38139475436598,0,0.662933031107667
